,paper_id,rating,decision,theta_mean,theta_lower50,theta_upper50,theta_lower95,theta_upper95
3579,siPdcro6uD,"[5, 5, 6]",Poster,4.6203294,4.219496726989746,5.241942286491394,5.657244181632995,6.024386322498321
3580,skeopn3q5Y,"[6, 6, 6]",Poster,5.315732,5.078189969062805,5.891889810562134,6.264965665340424,6.4955200195312495
3581,sks7x4I8Bh,"[5, 6, 4, 6]",Poster,4.658956,4.284640550613403,5.188297986984253,5.559275197982789,5.8467182397842405
3582,sn3UrYRItk,"[5, 8, 6, 5]",Poster,4.7372775,4.113599419593811,5.573258876800537,6.144888997077943,6.497872614860535
3583,sntv8Ac3U2,"[5, 5, 5, 6]",Poster,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
3584,snxWD0Q4EI,"[7, 6, 6, 7]",Poster,5.9807363,5.7388836145401,6.41254460811615,6.741127252578735,6.98239678144455
3585,soUXmwL5aK,"[5, 6, 6, 5, 5]",Poster,5.170231,4.968273043632507,5.422696828842163,5.6868209600448605,5.8283027648925785
3586,sp8wHIsnu9,"[4, 6, 4, 8]",Poster,4.0095305,3.2700513005256653,4.934154152870178,5.605536961555481,6.131482231616974
3587,spwE9sLrfg,"[4, 3, 7, 3]",Poster,3.339818,2.7689207196235657,4.048501253128052,4.694505763053894,5.124545311927795
3588,srQxkSPJLW,"[5, 5, 7, 5]",Poster,4.8789396,4.515852570533752,5.405575275421143,5.783737993240357,5.997094774246216
3589,stXtBqyTWX,"[6, 5, 7, 7]",Poster,5.4612393,5.065011501312256,6.084676384925842,6.513104414939881,6.809157037734985
3590,stY80vVBS8,"[7, 6, 8, 4]",Poster,4.5479074,3.713905692100525,5.6064112186431885,6.28017749786377,6.6652761697769165
3591,suYAAOI5bd,"[6, 6, 7]",Poster,5.3183427,4.866404294967651,6.117671489715576,6.545877826213837,6.848191285133361
3592,swp3lPDmZe,"[6, 3, 6]",Poster,3.5768678,2.9047130942344666,4.522973418235779,5.1906934738159185,5.5756439685821535
3593,sy2SmstDOB,"[6, 6, 5, 4]",Poster,4.72267,4.384366154670715,5.19135046005249,5.531119263172149,5.8673790931701655
3594,sy7eSEXdPC,"[4, 8, 6, 6]",Poster,4.605179,3.9220243096351624,5.475658059120178,6.086852586269378,6.509133243560791
3595,t3BhmwAzhv,"[4, 6, 7, 5]",Poster,4.632178,4.154989719390869,5.253365397453308,5.794191312789917,6.163498163223266
3596,t4VwoIYBf0,"[5, 7, 6, 5, 8]",Poster,5.366055,4.938516855239868,5.951805830001831,6.402501320838928,6.6201630353927605
3597,t7SGOv5W5z,"[5, 5, 7, 6]",Poster,5.100145,4.730694770812988,5.608819007873535,6.035722661018371,6.363133788108826
3598,t7euV5dl5M,"[8, 7, 7, 7]",Spotlight/Oral,6.596091,6.39926278591156,7.1304250955581665,7.4507109999656675,7.6372003793716425
3599,t7wvJstsiV,"[5, 4, 7, 4]",Poster,4.1655803,3.6802039742469788,4.777766466140747,5.320463418960572,5.701181030273437
3600,t8iosEWoyd,"[6, 6, 6, 6, 5]",Poster,5.5959764,5.388392925262451,5.834947466850281,6.083218502998352,6.258907604217529
3601,t9gNEhreht,"[6, 6, 7, 6]",Poster,5.855878,5.63963508605957,6.185550808906555,6.533310210704803,6.74725102186203
3602,tAOg1HdvGy,"[6, 6, 7, 5]",Poster,5.4148803,5.101352095603943,5.880200028419495,6.246743190288544,6.4433769345283505
3603,tAlMAcqK9s,"[6, 7, 7, 7]",Poster,6.27644,6.0470263957977295,6.670276165008545,6.955437576770782,7.211184692382813
3604,tBRNC6YemY,"[6, 6, 6, 7]",Poster,5.855878,5.63963508605957,6.185550808906555,6.533310210704803,6.74725102186203
3605,tCf7S75xFa,"[6, 6, 4, 7, 6]",Poster,5.312934,4.982518315315247,5.736567139625549,6.164124274253846,6.401434552669525
3606,tDMTwto6jv,"[8, 5, 5, 4]",Poster,4.269585,3.617952048778534,5.141362190246582,5.7073568344116214,6.107469856739044
3607,tDvFa5OJyS,"[7, 7, 5]",Poster,4.68049,3.924676477909088,5.844788074493408,6.481781029701233,6.762825238704681
3608,tEEpVPDaRf,"[6, 5, 6, 6]",Poster,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
3609,tFB5SsabVb,"[8, 3, 6, 5, 6]",Poster,4.522853,3.9265305399894714,5.267894744873047,5.8222057938575755,6.131960237026215
3610,tGDUDKirAy,"[7, 6, 6, 7]",Poster,5.9807363,5.7388836145401,6.41254460811615,6.741127252578735,6.98239678144455
3611,tGozvLTDY3,"[5, 5, 6, 3]",Poster,4.136957,3.7069920897483826,4.658783912658691,5.109029150009156,5.410368192195892
3612,tIzW3l2uaN,"[7, 5, 5, 5]",Poster,4.8789396,4.515852570533752,5.405575275421143,5.783737993240357,5.997094774246216
3613,tJGX7tpGO8,"[6, 5, 6, 6]",Poster,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
3614,tKuLgnDWWN,"[5, 5, 6, 5]",Poster,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
3615,tLWoxftJVh,"[5, 5, 5]",Poster,4.5067363,4.285528063774109,4.988139390945435,5.326683223247528,5.563210189342499
3616,tLXgzQ5WZl,"[5, 7, 6, 4]",Poster,4.632178,4.154989719390869,5.253365397453308,5.794191312789917,6.163498163223266
3617,tN0xnYPLt6,"[7, 5, 6, 3]",Poster,4.104642,3.498879849910736,4.923008322715759,5.553258287906647,5.856837975978851
3618,tNhwg9U767,"[7, 4, 6]",Poster,3.9364176,2.9540032744407654,5.102223992347717,5.765716969966888,6.275486969947815
3619,tOXoQPRzPL,"[8, 6, 7, 4, 6]",Poster,5.2523365,4.723236441612244,5.898393869400024,6.44321004152298,6.7309812784194945
3620,tPdJ2qHkOB,"[5, 6, 6, 6]",Poster,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
3621,tPgagXpvcV,"[7, 8, 7, 7, 6]",Spotlight/Oral,6.6020494,6.361006140708923,6.926622152328491,7.265097761154175,7.456826055049897
3622,tQukGCDaNT,"[8, 6, 6, 8, 8]",Spotlight/Oral,6.3960404,6.085513114929199,6.9608800411224365,7.354024004936218,7.666739308834075
3623,tRRWoa9e80,"[7, 6, 6, 6]",Poster,5.855878,5.63963508605957,6.185550808906555,6.533310210704803,6.74725102186203
3624,tSWoT8ttkO,"[3, 7, 5, 7]",Poster,3.9692883,3.243072271347046,4.934022068977356,5.575662207603455,6.026655602455139
3625,tTnFH7D1h4,"[7, 7, 6, 3]",Poster,4.1858916,3.4340838193893433,5.206373810768127,5.846817743778229,6.197301506996154
3626,tTpVHsqTKf,"[5, 5, 5, 7]",Poster,4.8789396,4.515852570533752,5.405575275421143,5.783737993240357,5.997094774246216
3627,tUHABDZP0Q,"[4, 5, 6, 8]",Poster,4.450884,3.831032156944275,5.2718740701675415,5.933483052253724,6.293944644927978
3628,tUpcRQNvVM,"[7, 7, 6, 7]",Spotlight/Oral,6.27644,6.0470263957977295,6.670276165008545,6.955437576770782,7.211184692382813
3629,tVConYid20,"[7, 8, 7, 8]",Spotlight/Oral,6.6484036,6.378608345985413,7.319340944290161,7.687304413318635,7.955914056301117
3630,tWkL7k1u5v,"[5, 7, 4, 6]",Poster,4.6555514,4.243987560272217,5.25579309463501,5.729290771484375,6.006829404830932
3631,tYdR1lTWqh,"[6, 6, 7, 5]",Poster,5.4148803,5.101352095603943,5.880200028419495,6.246743190288544,6.4433769345283505
3632,tZRpvLXevU,"[6, 4, 4, 4]",Poster,4.041025,3.7165931463241577,4.479654431343079,4.812875187397003,5.128403842449188
3633,tZtepJBtHg,"[5, 4, 7, 7]",Poster,4.5975056,3.956834316253662,5.400694131851196,5.955047917366028,6.3274892449378966
3634,taI8M5DiXj,"[4, 5, 6, 7, 6]",Poster,5.0493846,4.689725756645203,5.506745338439941,5.924436807632446,6.191177785396576
3635,tacb2bFZcm,"[4, 4, 7, 5]",Poster,4.1728635,3.710482597351074,4.803572058677673,5.2894056200981145,5.708421206474304
3636,tb1MlJCY5g,"[5, 6, 5, 6]",Poster,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
3637,tdZLKY9usl,"[4, 7, 5]",Poster,3.757685,2.872178077697754,4.8327096700668335,5.491213440895081,6.040785801410674
3638,te6VagJf6G,"[6, 5, 7]",Poster,4.7254915,4.151156067848206,5.653457880020142,6.162384057044983,6.487962090969085
3639,teVxVdy8R2,"[4, 6, 8, 7]",Poster,4.562399,3.6909554600715637,5.586007833480835,6.21305273771286,6.720862090587616
3640,thUf6ZBlPp,"[5, 7, 7, 6, 7]",Spotlight/Oral,5.9479594,5.647019624710083,6.335575103759766,6.6801602125167845,6.929988145828247
3641,tj8nsfxi5r,"[6, 6, 6, 6]",Poster,5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
3642,tk0uaRynhH,"[4, 8, 5, 6]",Poster,4.394972,3.720411717891693,5.246344804763794,5.888052630424499,6.348195827007293
3643,tmQH8prqLc,"[7, 7, 7, 6]",Poster,6.27644,6.0470263957977295,6.670276165008545,6.955437576770782,7.211184692382813
3644,tmX1AUmkl6,"[5, 6, 7, 5]",Poster,5.100145,4.730694770812988,5.608819007873535,6.035722661018371,6.363133788108826
3645,tnQbciDjVf,"[6, 5, 3, 5, 5]",Poster,4.3842864,4.067781209945679,4.751533150672913,5.159454512596131,5.4037017822265625
3646,tnh4LK72yj,"[5, 6, 7, 5]",Spotlight/Oral,5.100145,4.730694770812988,5.608819007873535,6.035722661018371,6.363133788108826
3647,tsIKrvexBd,"[5, 5, 5, 5]",Poster,4.772791,4.560677409172058,5.051960229873657,5.29697425365448,5.459376692771912
3648,ttLcbEkaj6,"[6, 5, 6, 4]",Poster,4.658956,4.284640550613403,5.188297986984253,5.559275197982789,5.8467182397842405
3649,ttUXtV2YrA,"[5, 4, 5]",Poster,4.1213536,3.796065092086792,4.591519355773926,5.022797644138336,5.262629783153534
3650,tu1oC7zHGW,"[7, 5, 5]",Poster,4.28066,3.542554020881653,5.303889870643616,5.874060428142547,6.287752854824066
3651,tuiqq1G8I5,"[5, 7, 6, 7]",Poster,5.445848,5.049947619438171,6.0777788162231445,6.526863896846772,6.911364805698395
3652,tvQ3XCKWbB,"[5, 6, 5, 5]",Poster,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
3653,twYE75Mnkt,"[7, 7, 6, 6]",Poster,5.9807363,5.7388836145401,6.41254460811615,6.741127252578735,6.98239678144455
3654,twpPD9UMUN,"[8, 5, 6]",Poster,4.290466,3.3941389322280884,5.578557133674622,6.220795834064484,6.763964641094208
3655,tyPcIETPWM,"[6, 6, 6, 6]",Poster,5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
3656,tz83Nyb71l,"[5, 7, 5, 6]",Poster,5.069933,4.711418151855469,5.595561504364014,6.034490466117859,6.259167671203612
3657,u1Z3HWz4VJ,"[6, 3, 5, 7]",Poster,4.1487393,3.5187442302703857,4.892945647239685,5.537383055686951,5.887996506690978
3658,u1mNGLYN74,"[6, 4, 7, 7]",Poster,4.862295,4.271258473396301,5.659538388252258,6.181534600257874,6.551352345943451
3659,u2gzfXRLaN,"[7, 4, 4, 6, 4]",Poster,4.404799,4.021161317825317,4.898919582366943,5.313079285621643,5.675563979148865
3660,u3mZzd0Pdx,"[5, 8, 5]",Poster,4.0972166,3.1851468682289124,5.296826958656311,6.053235411643982,6.44964941740036
3661,u5BkOgWWZW,"[6, 5, 7]",Poster,4.7254915,4.151156067848206,5.653457880020142,6.162384057044983,6.487962090969085
3662,u5enPCwaLt,"[4, 7, 7, 5]",Poster,4.5975056,3.956834316253662,5.400694131851196,5.955047917366028,6.3274892449378966
3663,u6FuiKzT1K,"[6, 8, 5]",Poster,4.344771,3.405351936817169,5.534320712089539,6.244063735008241,6.657579374313354
3664,u6XxyuD3Ro,"[7, 7, 6, 6]",Spotlight/Oral,5.9807363,5.7388836145401,6.41254460811615,6.741127252578735,6.98239678144455
3665,u7JRmrGutT,"[4, 7, 7]",Poster,4.0241756,3.1495431661605835,5.141322016716003,5.889683091640473,6.320430648326874
3666,u7okTt4ZyE,"[6, 5, 6, 5]",Poster,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
3667,u9ShP64FJV,"[7, 7, 6, 6]",Poster,5.9807363,5.7388836145401,6.41254460811615,6.741127252578735,6.98239678144455
3668,uAzhODjALU,"[4, 5, 6]",Poster,4.122439,3.6604599952697754,4.827964186668396,5.304356217384338,5.688406479358672
3669,uBVCPAMDGk,"[5, 6, 7, 5]",Poster,5.100145,4.730694770812988,5.608819007873535,6.035722661018371,6.363133788108826
3670,uCZI8gSfD4,"[7, 6, 7, 7]",Spotlight/Oral,6.27644,6.0470263957977295,6.670276165008545,6.955437576770782,7.211184692382813
3671,uCgFk8nP0Z,"[5, 7, 6, 6]",Poster,5.4148803,5.101352095603943,5.880200028419495,6.246743190288544,6.4433769345283505
3672,uCvdw0IOuU,"[7, 6, 6, 5]",Poster,5.4148803,5.101352095603943,5.880200028419495,6.246743190288544,6.4433769345283505
3673,uDD44NROOt,"[5, 7, 7, 5]",Poster,5.074287,4.592531085014343,5.775812864303589,6.26253490447998,6.5790126562118525
3674,uDxhMgjVJB,"[7, 5, 5, 7, 8]",Poster,5.5442033,5.147145748138428,6.152380108833313,6.617752885818481,6.931899273395538
3675,uFXGsiYkkX,"[7, 6, 5, 5, 6]",Poster,5.416969,5.133636474609375,5.800755620002747,6.0893939495086675,6.343070304393768
3676,uHcG5Y6fdB,"[4, 5, 7, 5]",Poster,4.4668922,4.004011154174805,5.083335518836975,5.570573377609253,5.928330659866333
3677,uHml6eyoVF,"[5, 7, 6, 6]",Poster,5.4148803,5.101352095603943,5.880200028419495,6.246743190288544,6.4433769345283505
3678,uHs6RJFDsg,"[7, 5, 4, 6]",Poster,4.632178,4.154989719390869,5.253365397453308,5.794191312789917,6.163498163223266
3679,uLGyoBn7hm,"[5, 7, 5, 5, 6]",Poster,5.1987433,4.921062588691711,5.57279908657074,5.9209203839302065,6.0902321338653564
3680,uM3rQ14iex,"[7, 6, 7]",Poster,5.5218616,5.050528883934021,6.4237083196640015,6.8315939664840695,7.102146184444427
3681,uNKlTQ8mBD,"[6, 6, 6, 7, 5]",Spotlight/Oral,5.6501284,5.396248459815979,5.978505849838257,6.306466031074524,6.44870011806488
3682,uO53206oLJ,"[4, 3, 7, 7]",Poster,3.9009345,3.122393786907196,4.766849994659424,5.499664449691773,5.91904501914978
3683,uOvrwVW1yA,"[5, 7, 7]",Poster,4.68049,3.924676477909088,5.844788074493408,6.481781029701233,6.762825238704681
3684,uRnTYPkF3V,"[8, 4, 6, 6]",Poster,4.605179,3.9220243096351624,5.475658059120178,6.086852586269378,6.509133243560791
3685,uS0PwIBzC0,"[6, 3, 5, 7]",Poster,4.1487393,3.5187442302703857,4.892945647239685,5.537383055686951,5.887996506690978
3686,uSKzEaj9zJ,"[7, 7, 7, 7]",Spotlight/Oral,6.618666,6.393261432647705,6.960570573806763,7.206512629985809,7.356888484954834
3687,uXJlgkWdcI,"[6, 7, 6, 6]",Poster,5.855878,5.63963508605957,6.185550808906555,6.533310210704803,6.74725102186203
3688,uXuObobJHO,"[6, 6, 5, 7]",Poster,5.4148803,5.101352095603943,5.880200028419495,6.246743190288544,6.4433769345283505
3689,uYZTzcHaQB,"[7, 6, 5, 5]",Poster,5.100145,4.730694770812988,5.608819007873535,6.035722661018371,6.363133788108826
3690,uZi7H5Ac0X,"[5, 7, 6, 5]",Poster,5.100145,4.730694770812988,5.608819007873535,6.035722661018371,6.363133788108826
3691,uaNZvF1VFe,"[7, 7, 6, 7]",Poster,6.27644,6.0470263957977295,6.670276165008545,6.955437576770782,7.211184692382813
3692,uatPOPWzzU,"[6, 5, 6]",Poster,4.9181466,4.557041525840759,5.547185778617859,5.962268447875977,6.252554416656494
3693,ucXUtMPWhv,"[5, 5, 5]",Poster,4.5067363,4.285528063774109,4.988139390945435,5.326683223247528,5.563210189342499
3694,ucxQrked0d,"[5, 6, 6, 6]",Poster,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
3695,ud0RBkdBfE,"[5, 8, 5, 5, 7]",Poster,5.2014036,4.794427394866943,5.758551836013794,6.21129367351532,6.508447706699371
3696,udTwwF7tks,"[7, 6, 6, 6]",Poster,5.855878,5.63963508605957,6.185550808906555,6.533310210704803,6.74725102186203
3697,udZKVMPf3S,"[7, 6, 5, 6]",Poster,5.357841,5.047088980674744,5.89055061340332,6.268786096572876,6.543610572814941
3698,ufKBRvYxtp,"[7, 6, 6, 6, 7]",Poster,6.11611,5.907196760177612,6.4137043952941895,6.668829429149628,6.838998389244079
3699,ufPPf9ghzP,"[7, 7, 6]",Spotlight/Oral,5.514805,5.020328760147095,6.402244806289673,6.824249565601349,7.059822511672974
3700,ugL2D9idAD,"[7, 7, 3, 4]",Poster,3.9009345,3.122393786907196,4.766849994659424,5.499664449691773,5.91904501914978
3701,ugXKInqDCC,"[6, 6, 6, 7]",Poster,5.855878,5.63963508605957,6.185550808906555,6.533310210704803,6.74725102186203
3702,ugqx9tgyum,"[5, 6, 5, 6]",Poster,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
3703,uhki1rE2NZ,"[7, 5, 7]",Poster,4.629193,3.791571855545044,5.784069538116455,6.409858441352845,6.815545749664306
3704,uikhNa4wam,"[3, 6, 4, 8]",Poster,3.716549,2.9437012672424316,4.654300093650818,5.402203214168549,5.843163251876831
3705,ujDKXWTbJX,"[8, 7, 5, 5]",Poster,4.909765,4.244161128997803,5.800277471542358,6.401778972148896,6.7534432888031
3706,ujE83r50tR,"[5, 5, 6, 6]",Poster,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
3707,ujk0XrNTQZ,"[6, 5, 7, 8, 7]",Poster,5.795097,5.433533191680908,6.404886841773987,6.817059373855591,7.13857227563858
3708,ujwIlTNrAP,"[7, 6, 7]",Poster,5.5218616,5.050528883934021,6.4237083196640015,6.8315939664840695,7.102146184444427
3709,umukvCdGI6,"[7, 5, 4, 5]",Poster,4.4668922,4.004011154174805,5.083335518836975,5.570573377609253,5.928330659866333
3710,unA5hxIn6v,"[5, 6, 5, 7]",Poster,5.069933,4.711418151855469,5.595561504364014,6.034490466117859,6.259167671203612
3711,uoJQ9qadjY,"[7, 6, 7, 5]",Poster,5.445848,5.049947619438171,6.0777788162231445,6.526863896846772,6.911364805698395
3712,up4tWnwRol,"[5, 4, 6, 8]",Poster,4.3259377,3.6341366171836853,5.261098265647888,5.892816793918611,6.328098058700561
3713,uqWfLgZpV1,"[8, 5, 6, 6]",Poster,5.1105247,4.603405833244324,5.928979992866516,6.431847989559174,6.845487356185913
3714,uqxSLoCw3K,"[6, 6, 5, 5]",Poster,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
3715,utMOhsgXzB,"[8, 5, 6, 6]",Poster,5.1105247,4.603405833244324,5.928979992866516,6.431847989559174,6.845487356185913
3716,uuQQwrjMzb,"[6, 6, 6, 5]",Poster,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
3717,uvFDaeFR9X,"[8, 6, 6]",Spotlight/Oral,4.9826293,4.184815764427185,6.102851510047913,6.710131204128266,7.126516270637512
3718,uwSaDHLlYc,"[6, 6, 6, 6]",Spotlight/Oral,5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
3719,uyLtEFnpQP,"[4, 8, 7, 5, 4]",Poster,4.5837917,4.078809380531311,5.257858395576477,5.792679214477539,6.191125416755677
3720,uyqjpycMbU,"[7, 5, 5, 6]",Poster,5.100145,4.730694770812988,5.608819007873535,6.035722661018371,6.363133788108826
3721,uzIWqRzjEP,"[5, 6, 6]",Poster,4.8408895,4.484274983406067,5.5081223249435425,5.912766683101654,6.157498288154602
3722,v07KRLYxDX,"[7, 7, 5, 7]",Poster,5.62381,5.1490044593811035,6.287370920181274,6.72936315536499,7.0261183977127075
3723,v1BIm8wESL,"[6, 6, 7, 5]",Spotlight/Oral,5.4148803,5.101352095603943,5.880200028419495,6.246743190288544,6.4433769345283505
3724,v1kpc060aC,"[6, 6, 6, 7, 6]",Poster,5.982601,5.772751331329346,6.227639198303223,6.469751334190369,6.616195642948151
3725,v3jHuoxMw8,"[5, 7, 6]",Poster,4.78293,4.155047178268433,5.681443572044373,6.17077145576477,6.511144423484802
3726,v3y785TN7B,"[6, 7, 5]",Poster,4.78293,4.155047178268433,5.681443572044373,6.17077145576477,6.511144423484802
3727,v416YLOQuU,"[4, 5, 7]",Poster,3.9268177,3.164075255393982,4.8857951164245605,5.522321903705597,5.957919037342071
3728,v4dXL3LsGX,"[7, 4, 4, 6]",Poster,4.262617,3.784796714782715,4.944205045700073,5.460935628414154,5.763668560981751
3729,v5Un2QqnRf,"[7, 5, 5, 5, 5]",Poster,5.0376515,4.750126838684082,5.3699246644973755,5.736365354061126,5.934008514881134
3730,v6W55lCkhN,"[9, 7, 8, 5]",Poster,5.1151986,4.191120982170105,6.328163504600525,7.046522080898286,7.588647520542144
3731,v7vYVvmfru,"[6, 6, 6, 5]",Poster,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
3732,v8RRFNbJ43,"[5, 7, 6]",Poster,4.78293,4.155047178268433,5.681443572044373,6.17077145576477,6.511144423484802
3733,v8X70gTodR,"[7, 3, 8, 6]",Poster,4.010246,3.1289775371551514,5.117267370223999,5.906657338142395,6.389009642601013
3734,v9RqRFSLQ2,"[5, 7, 7]",Poster,4.68049,3.924676477909088,5.844788074493408,6.481781029701233,6.762825238704681
3735,vA4s3kN4QE,"[6, 5, 5, 6]",Poster,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
3736,vAOgaPvgYr,"[7, 6, 3, 4, 6]",Poster,4.4115343,3.973346173763275,4.969476222991943,5.5448237657547,5.865952348709105
3737,vBGMbFgvsX,"[7, 7, 6]",Poster,5.514805,5.020328760147095,6.402244806289673,6.824249565601349,7.059822511672974
3738,vBKoEZ1PG3,"[7, 6, 6, 3]",Poster,4.2302504,3.588171124458313,5.068603515625,5.734131085872651,6.088508892059326
3739,vBah12uVbD,"[5, 4, 8, 3]",Poster,3.475138,2.6830052733421326,4.422659397125244,5.148704671859742,5.569107162952423
3740,vBlzen37i0,"[8, 8, 7]",Spotlight/Oral,5.8474207,4.993752360343933,7.277655482292175,7.745655393600464,8.017982602119446
3741,vBxeeH1X4y,"[6, 5, 6, 5]",Poster,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
3742,vCIc9BXzze,"[5, 5, 8, 8, 4]",Poster,4.7872577,4.232831597328186,5.552886247634888,6.125273489952088,6.527380335330963
3743,vCOgjBIZuL,"[6, 4, 5, 6, 4]",Poster,4.6438937,4.337798476219177,4.991706371307373,5.335209238529205,5.526194310188293
3744,vDlj3veE9a,"[7, 6, 5, 5]",Poster,5.100145,4.730694770812988,5.608819007873535,6.035722661018371,6.363133788108826
3745,vH7GcaDhAo,"[5, 6, 4, 6]",Poster,4.658956,4.284640550613403,5.188297986984253,5.559275197982789,5.8467182397842405
3746,vI1WqFn15v,"[5, 5, 5, 6]",Poster,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
3747,vIOKLMl6wu,"[7, 4, 3]",Poster,3.0766168,2.2182592153549194,4.1124643087387085,4.783344268798828,5.251848530769348
3748,vIP8IWmZlN,"[6, 7, 5, 5]",Poster,5.100145,4.730694770812988,5.608819007873535,6.035722661018371,6.363133788108826
3749,vJLTcCBZVT,"[7, 7, 5, 5]",Poster,5.074287,4.592531085014343,5.775812864303589,6.26253490447998,6.5790126562118525
3750,vJMMdFfL0A,"[6, 5, 5]",Poster,4.6203294,4.219496726989746,5.241942286491394,5.657244181632995,6.024386322498321
3751,vJSNsSFO95,"[5, 5, 6, 5]",Poster,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
3752,vMMzjCr5Zj,"[5, 7, 6, 5]",Poster,5.100145,4.730694770812988,5.608819007873535,6.035722661018371,6.363133788108826
3753,vP9qAzr2Gw,"[7, 4, 6, 6]",Poster,4.821043,4.317751526832581,5.502232670783997,5.9841102123260494,6.288870728015899
3754,vS5NC7jtCI,"[6, 5, 5, 8]",Poster,4.7372775,4.113599419593811,5.573258876800537,6.144888997077943,6.497872614860535
3755,vU1SiBb57j,"[6, 7, 5]",Poster,4.78293,4.155047178268433,5.681443572044373,6.17077145576477,6.511144423484802
3756,vU512K8vrR,"[5, 5, 6]",Poster,4.6203294,4.219496726989746,5.241942286491394,5.657244181632995,6.024386322498321
3757,vUrOuc6NR3,"[6, 6, 6, 4]",Poster,4.874589,4.547694087028503,5.382784485816956,5.792456889152527,6.053677785396576
3758,vWSll6M9pj,"[7, 7, 5, 6]",Poster,5.4612393,5.065011501312256,6.084676384925842,6.513104414939881,6.809157037734985
3759,vYUx8j5KK2,"[4, 6, 7, 6]",Poster,4.8451657,4.435686230659485,5.498450756072998,5.979093647003174,6.291148126125336
3760,vcGEV6m5m2,"[7, 6, 5, 7]",Poster,5.4612393,5.065011501312256,6.084676384925842,6.513104414939881,6.809157037734985
3761,veMnGKXvTx,"[5, 5, 6, 3]",Poster,4.136957,3.7069920897483826,4.658783912658691,5.109029150009156,5.410368192195892
3762,vh9yEPLeyD,"[4, 5, 4, 7]",Poster,4.1655803,3.6802039742469788,4.777766466140747,5.320463418960572,5.701181030273437
3763,vieIamY2Gi,"[7, 3, 4, 6]",Poster,3.9178274,3.3262099027633667,4.707945942878723,5.2493171334266675,5.729570078849792
3764,vjAORqq71s,"[6, 4, 5]",Poster,4.119787,3.6529964208602905,4.829406261444092,5.268235075473785,5.636362957954406
3765,vjCFnYTg67,"[6, 7, 3, 3]",Poster,3.576662,2.893145799636841,4.410699009895325,5.016308510303498,5.355528485774993
3766,vjsd8Bcipv,"[5, 7, 5, 7, 5]",Poster,5.3046184,4.973887801170349,5.72560441493988,6.102412331104279,6.348346412181853
3767,vjw4TIf8Bo,"[6, 9, 6, 6]",Poster,5.1073093,4.280158996582031,6.204163312911987,6.7718329429626465,7.155276215076446
3768,vo5LONGAdo,"[6, 7, 7, 5]",Poster,5.4612393,5.065011501312256,6.084676384925842,6.513104414939881,6.809157037734985
3769,voJCpdlw53,"[8, 6, 4]",Poster,3.7969284,2.705882728099823,5.094010829925537,5.940002000331879,6.426590955257414
3770,vpEq2bzsS0,"[6, 6, 6, 6]",Poster,5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
3771,vt2qkE1Oax,"[7, 6, 6, 5, 6]",Spotlight/Oral,5.65,5.390058755874634,5.978446841239929,6.295089960098267,6.551731014251709
3772,vtRotUd539,"[5, 6, 6, 6]",Poster,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
3773,vunJCq9PwU,"[7, 6, 6, 3]",Poster,4.2302504,3.588171124458313,5.068603515625,5.734131085872651,6.088508892059326
3774,vvpewjtnvm,"[6, 5, 7, 6]",Poster,5.4148803,5.101352095603943,5.880200028419495,6.246743190288544,6.4433769345283505
3775,vwgWbCxeAQ,"[6, 5, 7]",Poster,4.7254915,4.151156067848206,5.653457880020142,6.162384057044983,6.487962090969085
3776,vx4NgdyyVG,"[6, 6, 6]",Poster,5.315732,5.078189969062805,5.891889810562134,6.264965665340424,6.4955200195312495
3777,vymkuBMLlh,"[5, 5, 7, 5]",Poster,4.8789396,4.515852570533752,5.405575275421143,5.783737993240357,5.997094774246216
3778,w28i9oe9Xr,"[6, 9, 7, 4]",Poster,4.400519,3.3768259286880493,5.575005412101746,6.332132804393769,6.807333612442016
