,paper_id,title,primary_area,keywords,reviewer_id,rating,soundness,presentation,contribution,confidence,review_number,decision
11290,KSOkkHm9I7,Superposed Decoding: Multiple Generations from a Single Autoregressive Inference Pass,generative_models,"['Efficient Decoding', 'Superposition', 'Autoregressive Modelling']",Reviewer_E6Fn,4,1,3,2,4,3,Accept (poster)
11291,KSOkkHm9I7,Superposed Decoding: Multiple Generations from a Single Autoregressive Inference Pass,generative_models,"['Efficient Decoding', 'Superposition', 'Autoregressive Modelling']",Reviewer_Tak7,7,3,3,3,3,4,Accept (poster)
11292,KQp7dk5YYH,Task-Agnostic Machine-Learning-Assisted Inference,machine_learning_for_other_sciences_and_fields,"['AI for Science', 'Scientific Machine Learning', 'Machine Learning-Assisted Inference', 'post-prediction inference']",Reviewer_5S3y,6,3,2,2,2,1,Accept (poster)
11293,KQp7dk5YYH,Task-Agnostic Machine-Learning-Assisted Inference,machine_learning_for_other_sciences_and_fields,"['AI for Science', 'Scientific Machine Learning', 'Machine Learning-Assisted Inference', 'post-prediction inference']",Reviewer_DsrD,7,1,3,3,3,2,Accept (poster)
11294,KQp7dk5YYH,Task-Agnostic Machine-Learning-Assisted Inference,machine_learning_for_other_sciences_and_fields,"['AI for Science', 'Scientific Machine Learning', 'Machine Learning-Assisted Inference', 'post-prediction inference']",Reviewer_hhpT,7,3,3,3,1,3,Accept (poster)
11295,KQp7dk5YYH,Task-Agnostic Machine-Learning-Assisted Inference,machine_learning_for_other_sciences_and_fields,"['AI for Science', 'Scientific Machine Learning', 'Machine Learning-Assisted Inference', 'post-prediction inference']",Reviewer_TkNf,7,3,3,3,4,4,Accept (poster)
11296,KP7EUORJYI,Goal-Conditioned On-Policy Reinforcement Learning,reinforcement_learning,"['Goal-conditioned reinforcement learning', 'on-policy reinforcement learning']",Reviewer_aw7R,7,2,3,2,3,1,Accept (poster)
11297,KP7EUORJYI,Goal-Conditioned On-Policy Reinforcement Learning,reinforcement_learning,"['Goal-conditioned reinforcement learning', 'on-policy reinforcement learning']",Reviewer_emMz,6,2,3,2,3,2,Accept (poster)
11298,KP7EUORJYI,Goal-Conditioned On-Policy Reinforcement Learning,reinforcement_learning,"['Goal-conditioned reinforcement learning', 'on-policy reinforcement learning']",Reviewer_U5WJ,7,3,4,4,4,3,Accept (poster)
11299,KNrwaFEi1u,Multi-Object Hallucination in Vision Language Models,machine_vision,"['Large Vision Language Models', 'Object Hallucination', 'Visual Prompting']",Reviewer_uGDi,6,3,2,2,4,1,Accept (poster)
11300,KNrwaFEi1u,Multi-Object Hallucination in Vision Language Models,machine_vision,"['Large Vision Language Models', 'Object Hallucination', 'Visual Prompting']",Reviewer_i1pJ,6,3,4,3,5,2,Accept (poster)
11301,KNrwaFEi1u,Multi-Object Hallucination in Vision Language Models,machine_vision,"['Large Vision Language Models', 'Object Hallucination', 'Visual Prompting']",Reviewer_i299,5,2,2,2,4,3,Accept (poster)
11302,KNrwaFEi1u,Multi-Object Hallucination in Vision Language Models,machine_vision,"['Large Vision Language Models', 'Object Hallucination', 'Visual Prompting']",Reviewer_4TNS,7,3,3,4,4,4,Accept (poster)
11303,KNZYJ5zQsG,Generalized Fast Exact Conformalization,optimization,"['Conformal Prediction', 'Generalized Statistical Estimation', 'Numerical Optimization']",Reviewer_jxtf,6,3,2,2,3,1,Accept (poster)
11304,KNZYJ5zQsG,Generalized Fast Exact Conformalization,optimization,"['Conformal Prediction', 'Generalized Statistical Estimation', 'Numerical Optimization']",Reviewer_KUWB,3,2,1,2,1,2,Accept (poster)
11305,KNZYJ5zQsG,Generalized Fast Exact Conformalization,optimization,"['Conformal Prediction', 'Generalized Statistical Estimation', 'Numerical Optimization']",Reviewer_x8xk,8,2,2,4,3,3,Accept (poster)
11306,KNZYJ5zQsG,Generalized Fast Exact Conformalization,optimization,"['Conformal Prediction', 'Generalized Statistical Estimation', 'Numerical Optimization']",Reviewer_4Aeq,8,4,2,4,4,4,Accept (poster)
11307,KNZYJ5zQsG,Generalized Fast Exact Conformalization,optimization,"['Conformal Prediction', 'Generalized Statistical Estimation', 'Numerical Optimization']",Reviewer_ji5B,6,3,2,3,2,5,Accept (poster)
11308,KNDUBpWV9b,KOALA: Empirical Lessons Toward Memory-Efficient and Fast Diffusion Models for Text-to-Image Synthesis,diffusion_based_models,"['text-to-image synthesis', 'diffusion model']",Reviewer_9zYS,5,3,2,2,4,1,Accept (poster)
11309,KNDUBpWV9b,KOALA: Empirical Lessons Toward Memory-Efficient and Fast Diffusion Models for Text-to-Image Synthesis,diffusion_based_models,"['text-to-image synthesis', 'diffusion model']",Reviewer_EitJ,6,3,3,3,4,2,Accept (poster)
11310,KNDUBpWV9b,KOALA: Empirical Lessons Toward Memory-Efficient and Fast Diffusion Models for Text-to-Image Synthesis,diffusion_based_models,"['text-to-image synthesis', 'diffusion model']",Reviewer_C2ZB,7,3,3,3,4,3,Accept (poster)
11311,KNDUBpWV9b,KOALA: Empirical Lessons Toward Memory-Efficient and Fast Diffusion Models for Text-to-Image Synthesis,diffusion_based_models,"['text-to-image synthesis', 'diffusion model']",Reviewer_dMSC,6,3,3,3,4,4,Accept (poster)
11312,KLv1VLuMo8,Model-Based Transfer Learning for Contextual Reinforcement Learning,reinforcement_learning,"['Deep Reinforcement Learning', 'Zero-Shot Transfer', 'Generalization', 'Bayesian Optimization']",Reviewer_ECSQ,6,3,3,3,3,1,Accept (poster)
11313,KLv1VLuMo8,Model-Based Transfer Learning for Contextual Reinforcement Learning,reinforcement_learning,"['Deep Reinforcement Learning', 'Zero-Shot Transfer', 'Generalization', 'Bayesian Optimization']",Reviewer_wJEK,7,4,4,3,4,2,Accept (poster)
11314,KLv1VLuMo8,Model-Based Transfer Learning for Contextual Reinforcement Learning,reinforcement_learning,"['Deep Reinforcement Learning', 'Zero-Shot Transfer', 'Generalization', 'Bayesian Optimization']",Reviewer_21Qs,4,2,3,2,4,3,Accept (poster)
11315,KLL70pTQ17,Oracle-Efficient Reinforcement Learning for Max Value Ensembles,reinforcement_learning,"['Reinforcement Learning Theory', 'Ensembling', 'Max-Following', 'Learning Theory']",Reviewer_Qu2b,6,3,2,3,3,1,Accept (poster)
11316,KLL70pTQ17,Oracle-Efficient Reinforcement Learning for Max Value Ensembles,reinforcement_learning,"['Reinforcement Learning Theory', 'Ensembling', 'Max-Following', 'Learning Theory']",Reviewer_Z6cc,5,3,2,3,3,2,Accept (poster)
11317,KLL70pTQ17,Oracle-Efficient Reinforcement Learning for Max Value Ensembles,reinforcement_learning,"['Reinforcement Learning Theory', 'Ensembling', 'Max-Following', 'Learning Theory']",Reviewer_BR1J,5,3,2,3,2,3,Accept (poster)
11318,KKrj1vCQaG,RectifID: Personalizing Rectified Flow with Anchored Classifier Guidance,diffusion_based_models,"['Personalized Image Generation', 'Rectified Flow', 'Classifier Guidance']",Reviewer_Fu9U,6,3,2,3,4,1,Accept (poster)
11319,KKrj1vCQaG,RectifID: Personalizing Rectified Flow with Anchored Classifier Guidance,diffusion_based_models,"['Personalized Image Generation', 'Rectified Flow', 'Classifier Guidance']",Reviewer_bvm9,5,3,3,3,4,2,Accept (poster)
11320,KKrj1vCQaG,RectifID: Personalizing Rectified Flow with Anchored Classifier Guidance,diffusion_based_models,"['Personalized Image Generation', 'Rectified Flow', 'Classifier Guidance']",Reviewer_dDUa,7,3,3,3,3,3,Accept (poster)
11321,KIrZmlTA92,Data-Driven Discovery of Dynamical Systems in Pharmacology using Large Language Models,machine_learning_for_healthcare,"['ODE Discovery', 'LLM Discovery', 'LLM']",Reviewer_QBVa,7,3,3,4,4,1,Accept (poster)
11322,KIrZmlTA92,Data-Driven Discovery of Dynamical Systems in Pharmacology using Large Language Models,machine_learning_for_healthcare,"['ODE Discovery', 'LLM Discovery', 'LLM']",Reviewer_2i8U,3,2,2,3,2,2,Accept (poster)
11323,KIrZmlTA92,Data-Driven Discovery of Dynamical Systems in Pharmacology using Large Language Models,machine_learning_for_healthcare,"['ODE Discovery', 'LLM Discovery', 'LLM']",Reviewer_QDKe,7,3,3,3,3,3,Accept (poster)
11324,KIrZmlTA92,Data-Driven Discovery of Dynamical Systems in Pharmacology using Large Language Models,machine_learning_for_healthcare,"['ODE Discovery', 'LLM Discovery', 'LLM']",Reviewer_b77T,4,3,3,2,3,4,Accept (poster)
11325,KIrZmlTA92,Data-Driven Discovery of Dynamical Systems in Pharmacology using Large Language Models,machine_learning_for_healthcare,"['ODE Discovery', 'LLM Discovery', 'LLM']",Reviewer_Re2Z,5,2,2,2,3,5,Accept (poster)
11326,KI5TANE02e,Score-based generative models are provably robust: an uncertainty quantification perspective,diffusion_based_models,"['Score-based generative modeling', 'uncertainty quantification', 'Hamilton-Jacobi equations', 'generalization']",Reviewer_DZY4,6,3,2,3,4,1,Accept (poster)
11327,KI5TANE02e,Score-based generative models are provably robust: an uncertainty quantification perspective,diffusion_based_models,"['Score-based generative modeling', 'uncertainty quantification', 'Hamilton-Jacobi equations', 'generalization']",Reviewer_gUwF,7,3,2,3,2,2,Accept (poster)
11328,KI5TANE02e,Score-based generative models are provably robust: an uncertainty quantification perspective,diffusion_based_models,"['Score-based generative modeling', 'uncertainty quantification', 'Hamilton-Jacobi equations', 'generalization']",Reviewer_PXMJ,6,3,3,3,4,3,Accept (poster)
11329,KHcB1drMRX,Accelerating Pre-training of Multimodal LLMs via Chain-of-Sight,machine_vision,"['Chain-of-Sight', 'MLLMs', 'pre-training efficiency', '3.7x speedup']",Reviewer_Q826,7,4,4,4,5,1,Accept (poster)
11330,KHcB1drMRX,Accelerating Pre-training of Multimodal LLMs via Chain-of-Sight,machine_vision,"['Chain-of-Sight', 'MLLMs', 'pre-training efficiency', '3.7x speedup']",Reviewer_cV6y,6,3,3,3,3,2,Accept (poster)
11331,KHcB1drMRX,Accelerating Pre-training of Multimodal LLMs via Chain-of-Sight,machine_vision,"['Chain-of-Sight', 'MLLMs', 'pre-training efficiency', '3.7x speedup']",Reviewer_TSJ3,5,2,2,2,4,3,Accept (poster)
11332,KHX0dKXdqH,Causal Imitation for Markov Decision Processes: a Partial Identification Approach,causal_inference,"['Causal Inference', 'Imitation Learning']",Reviewer_P2hy,4,2,3,2,2,1,Accept (poster)
11333,KHX0dKXdqH,Causal Imitation for Markov Decision Processes: a Partial Identification Approach,causal_inference,"['Causal Inference', 'Imitation Learning']",Reviewer_S4Sm,4,3,3,2,3,2,Accept (poster)
11334,KHX0dKXdqH,Causal Imitation for Markov Decision Processes: a Partial Identification Approach,causal_inference,"['Causal Inference', 'Imitation Learning']",Reviewer_1FKA,4,3,2,3,4,3,Accept (poster)
11335,KFmRMvzAZy,Rethinking LLM Memorization through the Lens of Adversarial Compression,safety_in_machine_learning,"['memorization', 'input-output compression']",Reviewer_KdDi,7,3,3,3,5,1,Accept (poster)
11336,KFmRMvzAZy,Rethinking LLM Memorization through the Lens of Adversarial Compression,safety_in_machine_learning,"['memorization', 'input-output compression']",Reviewer_4S4z,5,2,2,3,3,2,Accept (poster)
11337,KFmRMvzAZy,Rethinking LLM Memorization through the Lens of Adversarial Compression,safety_in_machine_learning,"['memorization', 'input-output compression']",Reviewer_kzBJ,7,3,4,3,4,3,Accept (poster)
11338,KFmRMvzAZy,Rethinking LLM Memorization through the Lens of Adversarial Compression,safety_in_machine_learning,"['memorization', 'input-output compression']",Reviewer_Um3a,6,2,3,3,3,4,Accept (poster)
11339,KFmRMvzAZy,Rethinking LLM Memorization through the Lens of Adversarial Compression,safety_in_machine_learning,"['memorization', 'input-output compression']",Reviewer_uS5V,4,2,4,2,3,5,Accept (poster)
11340,KEe4IUp20I,SpaceByte: Towards Deleting Tokenization from Large Language Modeling,natural_language_processing,"['byte level language model', 'model architecture', 'tokenization', 'efficient pretraining']",Reviewer_ZB8e,7,4,4,3,4,1,Accept (poster)
11341,KEe4IUp20I,SpaceByte: Towards Deleting Tokenization from Large Language Modeling,natural_language_processing,"['byte level language model', 'model architecture', 'tokenization', 'efficient pretraining']",Reviewer_zbbv,5,3,3,2,4,2,Accept (poster)
11342,KEe4IUp20I,SpaceByte: Towards Deleting Tokenization from Large Language Modeling,natural_language_processing,"['byte level language model', 'model architecture', 'tokenization', 'efficient pretraining']",Reviewer_HARv,6,3,2,2,4,3,Accept (poster)
11343,KEe4IUp20I,SpaceByte: Towards Deleting Tokenization from Large Language Modeling,natural_language_processing,"['byte level language model', 'model architecture', 'tokenization', 'efficient pretraining']",Reviewer_8HNC,8,4,4,3,4,4,Accept (poster)
11344,KAAUvi4kpb,BrainBits: How Much of the Brain are Generative Reconstruction Methods Using?,neuroscience_and_cognitive_science,"['diffusion models', 'fMRI', 'computational neuroscience', 'generative AI']",Reviewer_eVVq,4,2,2,2,3,1,Accept (poster)
11345,KAAUvi4kpb,BrainBits: How Much of the Brain are Generative Reconstruction Methods Using?,neuroscience_and_cognitive_science,"['diffusion models', 'fMRI', 'computational neuroscience', 'generative AI']",Reviewer_eceS,7,4,4,3,4,2,Accept (poster)
11346,KAAUvi4kpb,BrainBits: How Much of the Brain are Generative Reconstruction Methods Using?,neuroscience_and_cognitive_science,"['diffusion models', 'fMRI', 'computational neuroscience', 'generative AI']",Reviewer_khsL,6,2,3,3,4,3,Accept (poster)
11347,KAAUvi4kpb,BrainBits: How Much of the Brain are Generative Reconstruction Methods Using?,neuroscience_and_cognitive_science,"['diffusion models', 'fMRI', 'computational neuroscience', 'generative AI']",Reviewer_BfHp,6,3,2,3,4,4,Accept (poster)
11348,K9IGlMQpif,SmallToLarge (S2L): Scalable Data Selection for Fine-tuning Large Language Models by Summarizing Training Trajectories of Small Models,optimization_for_deep_networks,['data selection'],Reviewer_dErU,4,3,3,2,3,1,Accept (poster)
11349,K9IGlMQpif,SmallToLarge (S2L): Scalable Data Selection for Fine-tuning Large Language Models by Summarizing Training Trajectories of Small Models,optimization_for_deep_networks,['data selection'],Reviewer_Ho1K,7,3,3,3,5,2,Accept (poster)
11350,K9IGlMQpif,SmallToLarge (S2L): Scalable Data Selection for Fine-tuning Large Language Models by Summarizing Training Trajectories of Small Models,optimization_for_deep_networks,['data selection'],Reviewer_5vbK,5,3,4,2,4,3,Accept (poster)
11351,K9IGlMQpif,SmallToLarge (S2L): Scalable Data Selection for Fine-tuning Large Language Models by Summarizing Training Trajectories of Small Models,optimization_for_deep_networks,['data selection'],Reviewer_mU1m,5,2,3,3,4,4,Accept (poster)
11352,K5PA3SK2jB,ProvNeRF: Modeling per Point Provenance in NeRFs as a Stochastic Field,machine_vision,"['NeRF', 'Reconstruction', 'Stochastic Process', 'Sparse View', 'Novel View Synthesis', 'Uncertainty Estimation']",Reviewer_o98v,6,3,2,2,2,1,Accept (poster)
11353,K5PA3SK2jB,ProvNeRF: Modeling per Point Provenance in NeRFs as a Stochastic Field,machine_vision,"['NeRF', 'Reconstruction', 'Stochastic Process', 'Sparse View', 'Novel View Synthesis', 'Uncertainty Estimation']",Reviewer_GM1F,6,3,2,3,3,2,Accept (poster)
11354,K5PA3SK2jB,ProvNeRF: Modeling per Point Provenance in NeRFs as a Stochastic Field,machine_vision,"['NeRF', 'Reconstruction', 'Stochastic Process', 'Sparse View', 'Novel View Synthesis', 'Uncertainty Estimation']",Reviewer_u5T3,5,2,3,3,4,3,Accept (poster)
11355,K5PA3SK2jB,ProvNeRF: Modeling per Point Provenance in NeRFs as a Stochastic Field,machine_vision,"['NeRF', 'Reconstruction', 'Stochastic Process', 'Sparse View', 'Novel View Synthesis', 'Uncertainty Estimation']",Reviewer_GKL5,5,3,2,3,3,4,Accept (poster)
11356,K3k4bWuNnk,Even Sparser Graph Transformers,graph_neural_networks,"['Graph Transformers', 'Expander Graphs', 'Sparsification']",Reviewer_vT4j,4,2,3,2,4,1,Accept (poster)
11357,K3k4bWuNnk,Even Sparser Graph Transformers,graph_neural_networks,"['Graph Transformers', 'Expander Graphs', 'Sparsification']",Reviewer_X47Y,3,1,3,2,3,2,Accept (poster)
11358,K3k4bWuNnk,Even Sparser Graph Transformers,graph_neural_networks,"['Graph Transformers', 'Expander Graphs', 'Sparsification']",Reviewer_UFNp,7,3,2,3,4,3,Accept (poster)
11359,K3h2kZFz8h,An Analytical Study of Utility Functions in Multi-Objective Reinforcement Learning,learning_theory,['reinforcement learning;multi-objective decision making; multi-objective reinforcement learning;learning theory;markov decision processes'],Reviewer_59cy,7,4,3,3,4,1,Accept (poster)
11360,K3h2kZFz8h,An Analytical Study of Utility Functions in Multi-Objective Reinforcement Learning,learning_theory,['reinforcement learning;multi-objective decision making; multi-objective reinforcement learning;learning theory;markov decision processes'],Reviewer_WWNq,6,3,3,3,4,2,Accept (poster)
11361,K3h2kZFz8h,An Analytical Study of Utility Functions in Multi-Objective Reinforcement Learning,learning_theory,['reinforcement learning;multi-objective decision making; multi-objective reinforcement learning;learning theory;markov decision processes'],Reviewer_nkkJ,4,2,3,2,3,3,Accept (poster)
11362,K1EG2ABzNE,Image Reconstruction Via Autoencoding Sequential Deep Image Prior,generative_models,"['Image Reconstruction', 'Deep Image Prior', 'Generative Models']",Reviewer_Q1ff,6,3,2,3,4,1,Accept (poster)
11363,K1EG2ABzNE,Image Reconstruction Via Autoencoding Sequential Deep Image Prior,generative_models,"['Image Reconstruction', 'Deep Image Prior', 'Generative Models']",Reviewer_hjHc,7,3,2,3,4,2,Accept (poster)
11364,K1EG2ABzNE,Image Reconstruction Via Autoencoding Sequential Deep Image Prior,generative_models,"['Image Reconstruction', 'Deep Image Prior', 'Generative Models']",Reviewer_MAra,3,2,3,1,4,3,Accept (poster)
11365,K1EG2ABzNE,Image Reconstruction Via Autoencoding Sequential Deep Image Prior,generative_models,"['Image Reconstruction', 'Deep Image Prior', 'Generative Models']",Reviewer_qnNG,5,3,3,2,4,4,Accept (poster)
11366,Jzog9gvOf6,Progressive Exploration-Conformal Learning for Sparsely Annotated Object Detection in Aerial Images,machine_vision,['Aerial object detection; Sparse annotation; Conformal exploratory learning'],Reviewer_hP3V,5,3,3,3,4,1,Accept (poster)
11367,Jzog9gvOf6,Progressive Exploration-Conformal Learning for Sparsely Annotated Object Detection in Aerial Images,machine_vision,['Aerial object detection; Sparse annotation; Conformal exploratory learning'],Reviewer_RekV,7,3,3,3,5,2,Accept (poster)
11368,Jzog9gvOf6,Progressive Exploration-Conformal Learning for Sparsely Annotated Object Detection in Aerial Images,machine_vision,['Aerial object detection; Sparse annotation; Conformal exploratory learning'],Reviewer_1ik3,4,3,1,2,3,3,Accept (poster)
11369,JzcIKnnOpJ,Rejection via Learning Density Ratios,optimization,"['Rejection', 'Distributional Robust Optimization', 'Variational Inference', 'Density Ratio']",Reviewer_dzAs,6,2,3,3,3,1,Accept (poster)
11370,JzcIKnnOpJ,Rejection via Learning Density Ratios,optimization,"['Rejection', 'Distributional Robust Optimization', 'Variational Inference', 'Density Ratio']",Reviewer_MrTu,5,3,3,3,4,2,Accept (poster)
11371,JzcIKnnOpJ,Rejection via Learning Density Ratios,optimization,"['Rejection', 'Distributional Robust Optimization', 'Variational Inference', 'Density Ratio']",Reviewer_MiAk,6,3,2,3,3,3,Accept (poster)
11372,JzcIKnnOpJ,Rejection via Learning Density Ratios,optimization,"['Rejection', 'Distributional Robust Optimization', 'Variational Inference', 'Density Ratio']",Reviewer_m8bi,6,3,2,3,3,4,Accept (poster)
11373,JzKFN5fWOk,D-CPT Law: Domain-specific Continual Pre-Training Scaling Law for Large Language Models,natural_language_processing,"['Large Language Models', 'Scaling Law', 'Continual Pre-training']",Reviewer_sFHX,5,2,3,3,3,1,Accept (poster)
11374,JzKFN5fWOk,D-CPT Law: Domain-specific Continual Pre-Training Scaling Law for Large Language Models,natural_language_processing,"['Large Language Models', 'Scaling Law', 'Continual Pre-training']",Reviewer_rpUb,6,3,3,3,5,2,Accept (poster)
11375,JzKFN5fWOk,D-CPT Law: Domain-specific Continual Pre-Training Scaling Law for Large Language Models,natural_language_processing,"['Large Language Models', 'Scaling Law', 'Continual Pre-training']",Reviewer_ycBX,7,3,3,3,4,3,Accept (poster)
11376,Jz7Z7KkR94,REDUCR: Robust Data Downsampling using Class Priority Reweighting,active_learning,"['Class Robustness', 'Online Batch Selection', 'Robust Machine Learning', 'Training Efficiency', 'Data Downsampling', 'Class Imbalance']",Reviewer_75mt,6,3,3,2,3,1,Accept (poster)
11377,Jz7Z7KkR94,REDUCR: Robust Data Downsampling using Class Priority Reweighting,active_learning,"['Class Robustness', 'Online Batch Selection', 'Robust Machine Learning', 'Training Efficiency', 'Data Downsampling', 'Class Imbalance']",Reviewer_9L5X,7,3,3,3,1,3,Accept (poster)
11378,Jz7Z7KkR94,REDUCR: Robust Data Downsampling using Class Priority Reweighting,active_learning,"['Class Robustness', 'Online Batch Selection', 'Robust Machine Learning', 'Training Efficiency', 'Data Downsampling', 'Class Imbalance']",Reviewer_L9Bs,7,3,4,3,3,4,Accept (poster)
11379,JyWAFGCJPl,Fine Tuning Out-of-Vocabulary Item Recommendation with User Sequence Imagination,other,['Recommendation; Reinforcement Learning;'],Reviewer_bkbE,7,4,3,3,4,1,Accept (spotlight)
11380,JyWAFGCJPl,Fine Tuning Out-of-Vocabulary Item Recommendation with User Sequence Imagination,other,['Recommendation; Reinforcement Learning;'],Reviewer_VoqV,7,3,3,3,4,2,Accept (spotlight)
11381,JyWAFGCJPl,Fine Tuning Out-of-Vocabulary Item Recommendation with User Sequence Imagination,other,['Recommendation; Reinforcement Learning;'],Reviewer_axrp,6,3,3,3,4,3,Accept (spotlight)
11382,JyWAFGCJPl,Fine Tuning Out-of-Vocabulary Item Recommendation with User Sequence Imagination,other,['Recommendation; Reinforcement Learning;'],Reviewer_wA5P,5,2,2,3,3,4,Accept (spotlight)
11383,JxlQ2pbyzS,Collaborative Cognitive Diagnosis with Disentangled Representation Learning for Learner Modeling,other,"['Learner Modeling', 'Intelligent Education System', 'Cognitive Diagnosis', 'Disentangled Representation Learning']",Reviewer_Ty5J,5,3,3,2,3,1,Accept (poster)
11384,JxlQ2pbyzS,Collaborative Cognitive Diagnosis with Disentangled Representation Learning for Learner Modeling,other,"['Learner Modeling', 'Intelligent Education System', 'Cognitive Diagnosis', 'Disentangled Representation Learning']",Reviewer_k7ko,5,3,3,3,4,2,Accept (poster)
11385,JxlQ2pbyzS,Collaborative Cognitive Diagnosis with Disentangled Representation Learning for Learner Modeling,other,"['Learner Modeling', 'Intelligent Education System', 'Cognitive Diagnosis', 'Disentangled Representation Learning']",Reviewer_UPTU,7,3,3,3,4,3,Accept (poster)
11386,JxlQ2pbyzS,Collaborative Cognitive Diagnosis with Disentangled Representation Learning for Learner Modeling,other,"['Learner Modeling', 'Intelligent Education System', 'Cognitive Diagnosis', 'Disentangled Representation Learning']",Reviewer_bUz3,7,3,3,3,4,4,Accept (poster)
11387,JxlQ2pbyzS,Collaborative Cognitive Diagnosis with Disentangled Representation Learning for Learner Modeling,other,"['Learner Modeling', 'Intelligent Education System', 'Cognitive Diagnosis', 'Disentangled Representation Learning']",Reviewer_t9qg,6,3,3,4,3,5,Accept (poster)
11388,JxlQ2pbyzS,Collaborative Cognitive Diagnosis with Disentangled Representation Learning for Learner Modeling,other,"['Learner Modeling', 'Intelligent Education System', 'Cognitive Diagnosis', 'Disentangled Representation Learning']",Reviewer_vXdf,7,3,3,3,4,6,Accept (poster)
11389,JxOQeg1NkH,RoboMamba: Efficient Vision-Language-Action Model for Robotic Reasoning and Manipulation,robotics,"['Robot Manipulation', 'Multimodal Large Language Model', 'State Space Model']",Reviewer_16K4,5,2,3,2,4,1,Accept (poster)
11390,JxOQeg1NkH,RoboMamba: Efficient Vision-Language-Action Model for Robotic Reasoning and Manipulation,robotics,"['Robot Manipulation', 'Multimodal Large Language Model', 'State Space Model']",Reviewer_vV5n,7,3,3,3,5,2,Accept (poster)
11391,JxOQeg1NkH,RoboMamba: Efficient Vision-Language-Action Model for Robotic Reasoning and Manipulation,robotics,"['Robot Manipulation', 'Multimodal Large Language Model', 'State Space Model']",Reviewer_iHpb,5,3,3,2,3,3,Accept (poster)
11392,JxOQeg1NkH,RoboMamba: Efficient Vision-Language-Action Model for Robotic Reasoning and Manipulation,robotics,"['Robot Manipulation', 'Multimodal Large Language Model', 'State Space Model']",Reviewer_CsAK,6,3,2,3,4,4,Accept (poster)
11393,JxOQeg1NkH,RoboMamba: Efficient Vision-Language-Action Model for Robotic Reasoning and Manipulation,robotics,"['Robot Manipulation', 'Multimodal Large Language Model', 'State Space Model']",Reviewer_QK1g,6,3,3,3,4,5,Accept (poster)
11394,JvlrUFJMbI,Semantic Routing via Autoregressive Modeling,machine_learning_for_other_sciences_and_fields,"['semantic routing', 'routing on graphs', 'autoregressive modeling']",Reviewer_o9bU,7,4,3,4,2,1,Accept (poster)
11395,JvlrUFJMbI,Semantic Routing via Autoregressive Modeling,machine_learning_for_other_sciences_and_fields,"['semantic routing', 'routing on graphs', 'autoregressive modeling']",Reviewer_u4su,6,3,3,2,3,2,Accept (poster)
11396,JvlrUFJMbI,Semantic Routing via Autoregressive Modeling,machine_learning_for_other_sciences_and_fields,"['semantic routing', 'routing on graphs', 'autoregressive modeling']",Reviewer_oN8k,6,3,3,3,4,3,Accept (poster)
11397,JvQnJWIj6m,Connecting Joint-Embedding Predictive Architecture with Contrastive Self-supervised Learning,machine_vision,"['Joint-Embedding Predictive Architecture', 'Contrastive Self-supervised Learning']",Reviewer_1VXy,7,4,3,2,5,1,Accept (spotlight)
11398,JvQnJWIj6m,Connecting Joint-Embedding Predictive Architecture with Contrastive Self-supervised Learning,machine_vision,"['Joint-Embedding Predictive Architecture', 'Contrastive Self-supervised Learning']",Reviewer_Rspm,5,3,2,2,3,2,Accept (spotlight)
11399,JvQnJWIj6m,Connecting Joint-Embedding Predictive Architecture with Contrastive Self-supervised Learning,machine_vision,"['Joint-Embedding Predictive Architecture', 'Contrastive Self-supervised Learning']",Reviewer_aesY,8,4,4,4,4,3,Accept (spotlight)
11400,Jup0qZxH7U,Adaptive Layer Sparsity for Large Language Models via Activation Correlation Assessment,natural_language_processing,"['layerwise sparsity allocation', 'large language models', 'model compression', 'network pruning.']",Reviewer_2MGm,8,4,4,4,5,1,Accept (poster)
11401,Jup0qZxH7U,Adaptive Layer Sparsity for Large Language Models via Activation Correlation Assessment,natural_language_processing,"['layerwise sparsity allocation', 'large language models', 'model compression', 'network pruning.']",Reviewer_7kYG,5,3,2,2,4,2,Accept (poster)
11402,Jup0qZxH7U,Adaptive Layer Sparsity for Large Language Models via Activation Correlation Assessment,natural_language_processing,"['layerwise sparsity allocation', 'large language models', 'model compression', 'network pruning.']",Reviewer_ZqVF,6,2,3,3,3,3,Accept (poster)
11403,Jup0qZxH7U,Adaptive Layer Sparsity for Large Language Models via Activation Correlation Assessment,natural_language_processing,"['layerwise sparsity allocation', 'large language models', 'model compression', 'network pruning.']",Reviewer_8iME,6,3,2,2,2,4,Accept (poster)
11404,JrraNaaZm5,Few-Shot Diffusion Models Escape the Curse of Dimensionality,generative_models,"['Diffusion models', 'Few-shot learning']",Reviewer_fbjU,6,4,3,3,3,1,Accept (poster)
11405,JrraNaaZm5,Few-Shot Diffusion Models Escape the Curse of Dimensionality,generative_models,"['Diffusion models', 'Few-shot learning']",Reviewer_7GpV,7,3,3,3,2,2,Accept (poster)
11406,JrraNaaZm5,Few-Shot Diffusion Models Escape the Curse of Dimensionality,generative_models,"['Diffusion models', 'Few-shot learning']",Reviewer_kXcP,7,3,3,3,4,3,Accept (poster)
11407,JrraNaaZm5,Few-Shot Diffusion Models Escape the Curse of Dimensionality,generative_models,"['Diffusion models', 'Few-shot learning']",Reviewer_XEHa,4,2,2,2,4,4,Accept (poster)
