,paper_id,rating,decision,theta_mean,theta_lower50,theta_upper50,theta_lower95,theta_upper95
10429,uApm5otXfH,"[6, 6, 5, 6]",Reject,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
10430,uAtDga3q0r,"[6, 6, 6, 6]",Accept (Poster),5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
10431,uBEl8DMA8K,"[5, 5, 5, 6]",Withdrawn,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
10432,uBMNOjqHUV,"[3, 3, 3, 5]",Reject,3.1272871,2.803344249725342,3.5409202575683594,3.9237222135066987,4.163512420654297
10433,uBai0ukstY,"[8, 6, 8, 6]",Accept (Poster),5.633357,5.052553296089172,6.602328062057495,7.121474730968476,7.395822525024414
10434,uBcx1aFpXy,"[6, 6, 6, 5]",Reject,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
10435,uBhqll8pw1,"[3, 3, 5, 5]",Reject,3.5093408,3.148309826850891,3.982743501663208,4.408074688911438,4.704056358337402
10436,uBnM3EFovQ,"[6, 5, 6, 6]",Accept (Poster),5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
10437,uBnVA7SeWv,"[3, 5, 6, 3, 6]",Reject,3.9934995,3.5920849442481995,4.480772614479065,4.967854154109955,5.305202579498291
10438,uBxN9JA29p,"[3, 5, 3, 6]",Reject,3.5640247,3.0954073071479797,4.148592591285706,4.676625597476959,5.029645800590515
10439,uC003NHlEi,"[5, 6, 3, 8]",Reject,3.9634845,3.194953978061676,4.8965054750442505,5.682632052898407,6.055446183681488
10440,uClUUJk05H,"[6, 6, 6, 8, 5, 6]",Accept (Poster),5.8174777,5.556828022003174,6.141950607299805,6.47370012998581,6.620931804180145
10441,uCqxDfLYrB,"[8, 5, 6, 6]",Accept (Poster),5.1105247,4.603405833244324,5.928979992866516,6.431847989559174,6.845487356185913
10442,uD2yx2TR7S,"[3, 1, 5, 5]",Reject,2.7797863,2.241215765476227,3.3901806473731995,4.027892196178437,4.422952055931091
10443,uDIiL89ViX,"[5, 5, 5, 5, 8]",Reject,4.931345,4.523249983787537,5.447437286376953,5.867444026470184,6.242322885990142
10444,uDWcAajewK,"[6, 6, 6, 5]",Reject,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
10445,uDXFOurrHM,"[6, 5, 6, 6]",Accept (Poster),5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
10446,uDZ9d4UAUh,"[5, 3, 6, 5]",Reject,4.136957,3.7069920897483826,4.658783912658691,5.109029150009156,5.410368192195892
10447,uDjuCpQH5N,"[6, 8, 3, 5]",Reject,3.8525686,3.0395899415016174,4.861469864845276,5.5386690378189085,6.012136006355286
10448,uE84MGbKD7,"[6, 6, 6, 6]",Accept (Poster),5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
10449,uEPRY2XAEs,"[6, 5, 6, 6]",Reject,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
10450,uEqOYXtn7f,"[6, 5, 6, 5, 6]",Reject,5.366972,5.1574296951293945,5.640469074249268,5.8886068105697635,6.053542757034302
10451,uGJxl2odR0,"[6, 5, 6, 6, 8]",Accept (Poster),5.603296,5.250310897827148,6.080117344856262,6.483454847335816,6.710488939285278
10452,uGka5qOsop,"[3, 6, 5, 3]",Reject,3.5940602,3.1334660053253174,4.154529809951782,4.6629263997077945,4.98745641708374
10453,uHLgDEgiS5,"[8, 8, 8, 8]",Accept (Oral),7.4636965,7.318137884140015,7.926815152168274,8.189265179634095,8.390932655334472
10454,uHTmx0nRfX,"[5, 3, 6, 5]",Reject,4.136957,3.7069920897483826,4.658783912658691,5.109029150009156,5.410368192195892
10455,uHgVrGF2Wn,"[5, 5, 3, 5]",Withdrawn,4.0224304,3.6551164388656616,4.484891414642334,4.914814448356628,5.171606838703155
10456,uHkfU4TaPh,"[5, 3, 5, 6, 3]",Reject,3.9022708,3.5223729014396667,4.377446293830872,4.770536589622497,5.06652272939682
10457,uIGnuyDSB9,"[6, 6, 6, 6]",Accept (Poster),5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
10458,uIg9Vcw2CY,"[6, 6, 6, 6]",Reject,5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
10459,uJqKf24HGN,"[6, 8, 6, 8]",Accept (Poster),5.633357,5.052553296089172,6.602328062057495,7.121474730968476,7.395822525024414
10460,uKZdlihDDn,"[8, 6, 8, 8, 8]",Accept (Oral),6.952269,6.676326036453247,7.424077272415161,7.777191162109375,7.97996598482132
10461,uL1H29dM0c,"[6, 8, 8, 6]",Accept (Poster),5.633357,5.052553296089172,6.602328062057495,7.121474730968476,7.395822525024414
10462,uLAAVg0ymc,"[8, 5, 5, 3]",Reject,3.9040842,3.136041045188904,4.8140212297439575,5.604792296886444,6.036530375480652
10463,uM2IDdivyC,"[3, 3, 3, 3]",Reject,2.8755286,2.671509623527527,3.114090323448181,3.3895840823650363,3.5565879225730894
10464,uMEsKEiB7J,"[8, 6, 6, 6, 6]",Accept (Poster),5.9336376,5.614534020423889,6.324411392211914,6.656055665016174,6.914074385166168
10465,uMLeOlzlZ2,"[8, 1, 8, 3]",Reject,2.6739082,1.6764824390411377,3.7598342895507812,4.819826495647431,5.402847921848297
10466,uMxiGoczX1,"[3, 3, 1, 3]",Reject,2.2493498,1.9458217024803162,2.615500807762146,2.9974044024944306,3.2781222283840177
10467,uN2kkAvarI,"[3, 5, 6, 3]",Reject,3.5940602,3.1334660053253174,4.154529809951782,4.6629263997077945,4.98745641708374
10468,uNd289HjLi,"[8, 6, 5]",Accept (Poster),4.335144,3.3069896697998047,5.577729344367981,6.356928217411041,6.757538092136383
10469,uNomADvF3s,"[6, 6, 8, 6]",Accept (Poster),5.6020265,5.166113376617432,6.3102744817733765,6.751601195335389,7.05660879611969
10470,uO0itv7XFa,"[5, 3, 6]",Withdrawn,3.6010108,2.9947991371154785,4.383097052574158,4.97244713306427,5.36416095495224
10471,uOb7rij7sR,"[8, 6, 6, 6]",Accept (Poster),5.6020265,5.166113376617432,6.3102744817733765,6.751601195335389,7.05660879611969
10472,uOnElfFuey,"[3, 1, 3, 5]",Withdrawn,2.4969444,2.0705944895744324,3.036025643348694,3.5864502131938933,3.863231462240219
10473,uOrfve3prk,"[6, 6, 3, 6]",Reject,4.313849,3.78323233127594,5.027570009231567,5.5490027427673345,5.957875716686249
10474,uOxoje4Sa9,"[6, 5, 3, 5]",Withdrawn,4.1021028,3.7096468210220337,4.615116596221924,5.066195523738862,5.369213271141052
10475,uPj9oBH80V,"[1, 6, 1, 6]",Reject,2.3214097,1.6207704544067383,3.124664068222046,3.9226963222026825,4.431301057338715
10476,uPwe2w78Wx,"[5, 8, 5, 6]",Reject,4.8294024,4.2226722240448,5.606793999671936,6.151650786399842,6.56927456855774
10477,uQEsLZU15E,"[5, 5, 3, 8]",Withdrawn,3.9040842,3.136041045188904,4.8140212297439575,5.604792296886444,6.036530375480652
10478,uQRQo0cWZ6,"[5, 5, 6, 3]",Withdrawn,4.136957,3.7069920897483826,4.658783912658691,5.109029150009156,5.410368192195892
10479,uQjySppU9x,"[6, 6, 5, 6, 5]",Accept (Poster),5.343306,5.123892903327942,5.625424742698669,5.896900022029877,6.086391282081604
10480,uQnvYP7yX9,"[6, 6, 8, 6]",Accept (Poster),5.6020265,5.166113376617432,6.3102744817733765,6.751601195335389,7.05660879611969
10481,uREg3OHjLL,"[5, 8, 8, 8, 8]",Accept (Spotlight),6.1794114,5.594768643379211,7.025252938270569,7.583145809173584,7.88163948059082
10482,uSV07DapJx,"[5, 5, 3, 5]",Reject,4.0224304,3.6551164388656616,4.484891414642334,4.914814448356628,5.171606838703155
10483,uSg854MOWu,"[5, 6, 6, 5, 5]",Reject,5.170231,4.968273043632507,5.422696828842163,5.6868209600448605,5.8283027648925785
10484,uSiyu6CLPh,"[6, 3, 6, 3]",Reject,3.5914834,3.0324164628982544,4.321711897850037,4.842851138114929,5.21681842803955
10485,uSz2K30RRd,"[8, 8, 6]",Accept (Spotlight),5.078106,3.9894614219665527,6.539588928222656,7.303327357769013,7.63426992893219
10486,uTqnyF0JNR,"[6, 8, 8]",Accept (Spotlight),5.078106,3.9894614219665527,6.539588928222656,7.303327357769013,7.63426992893219
10487,uUkpYafkVl,"[5, 6, 3, 5]",Reject,4.136957,3.7069920897483826,4.658783912658691,5.109029150009156,5.410368192195892
10488,uUsL07BsMA,"[8, 6, 3, 6]",Accept (Poster),3.9870746,3.1529693007469177,5.073744773864746,5.784754359722138,6.241669917106627
10489,uUsfvsrkOw,"[3, 5, 3, 3]",Withdrawn,3.1272871,2.803344249725342,3.5409202575683594,3.9237222135066987,4.163512420654297
10490,uV3Gdoq2ez,"[5, 6, 6]",Reject,4.8408895,4.484274983406067,5.5081223249435425,5.912766683101654,6.157498288154602
10491,uV9KFBVaFI,"[6, 5, 6, 8]",Reject,5.1943626,4.664309501647949,5.962571859359741,6.458558261394501,6.760862219333648
10492,uVDwunWsLz,"[5, 6, 5, 5]",Reject,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
10493,uVMZgtw2pf,"[5, 3, 6]",Reject,3.6010108,2.9947991371154785,4.383097052574158,4.97244713306427,5.36416095495224
10494,uVm0zSNKkP,"[3, 5, 3, 3]",Withdrawn,3.1272871,2.803344249725342,3.5409202575683594,3.9237222135066987,4.163512420654297
10495,uW3tNSx7PZ,"[1, 1, 5, 3]",Withdrawn,1.9897814,1.4661104679107666,2.5979455709457397,3.2338740646839144,3.6141846001148226
10496,uWMQxtmyYz,"[3, 5, 5, 3]",Reject,3.5093408,3.148309826850891,3.982743501663208,4.408074688911438,4.704056358337402
10497,uWUovmBRUq,"[3, 5, 5, 3]",Withdrawn,3.5093408,3.148309826850891,3.982743501663208,4.408074688911438,4.704056358337402
10498,uWtLOy35WD,"[6, 6, 5, 8, 6, 8]",Accept (Poster),5.96089,5.619816541671753,6.408843040466309,6.75030746459961,7.024603855609894
10499,uXLXq4ugAy,"[5, 3, 5, 5]",Reject,4.0224304,3.6551164388656616,4.484891414642334,4.914814448356628,5.171606838703155
10500,uXmRmaF5g0,"[6, 3, 5, 5]",Reject,4.136957,3.7069920897483826,4.658783912658691,5.109029150009156,5.410368192195892
10501,uXytIlC1iQ,"[3, 3, 3, 6]",Reject,3.2009103,2.7600921988487244,3.726018726825714,4.213844573497773,4.59625173807144
10502,uYAG9Gla5u,"[3, 6, 6, 3]",Reject,3.5914834,3.0324164628982544,4.321711897850037,4.842851138114929,5.21681842803955
10503,uYzJvP8HGl,"[3, 8, 6, 3, 8, 6]",Reject,4.4605336,3.8329511284828186,5.245596408843994,5.84639949798584,6.193334329128265
10504,uZ5K4HeNwd,"[6, 8, 8, 6]",Accept (Poster),5.633357,5.052553296089172,6.602328062057495,7.121474730968476,7.395822525024414
10505,uZFXpPrwSh,"[8, 6, 8, 5]",Accept (Poster),5.0464206,4.247649669647217,6.120803117752075,6.775958561897278,7.244851458072662
10506,uZVDJfV2Ex,"[5, 3, 3]",Reject,3.1138363,2.686125874519348,3.672794222831726,4.20170761346817,4.526860928535461
10507,uZgK0tcPqd,"[6, 6, 8]",Accept (Poster),4.9826293,4.184815764427185,6.102851510047913,6.710131204128266,7.126516270637512
10508,uZmmgHY1mD,"[3, 6, 6]",Withdrawn,3.59346,2.840618312358856,4.528915047645569,5.2188030838966375,5.745241641998291
10509,ua5MHdsbck,"[8, 6, 8, 6]",Accept (Poster),5.633357,5.052553296089172,6.602328062057495,7.121474730968476,7.395822525024414
10510,uaGNerHa1J,"[6, 3, 5]",Withdrawn,3.6010108,2.9947991371154785,4.383097052574158,4.97244713306427,5.36416095495224
10511,uaKBM9sGEm,"[6, 3, 1, 6]",Reject,2.8388755,2.2001073360443115,3.705028533935547,4.327914810180665,4.766432690620421
10512,uaMSBJDnRv,"[6, 8, 6, 8]",Accept (Poster),5.633357,5.052553296089172,6.602328062057495,7.121474730968476,7.395822525024414
10513,ubIxE93FLM,"[5, 5, 3, 5]",Withdrawn,4.0224304,3.6551164388656616,4.484891414642334,4.914814448356628,5.171606838703155
10514,ubUTIlAH0m,"[5, 5, 3]",Withdrawn,3.5923429,3.1345397233963013,4.2219871282577515,4.761502373218536,5.142966258525848
10515,ubuGgIPVD0,"[5, 5, 5, 5]",Reject,4.772791,4.560677409172058,5.051960229873657,5.29697425365448,5.459376692771912
10516,ud8FtE1N4N,"[6, 6, 8]",Accept (Poster),4.9826293,4.184815764427185,6.102851510047913,6.710131204128266,7.126516270637512
10517,udfjje2xXb,"[3, 3, 3, 3, 5]",Reject,3.1734164,2.8935590386390686,3.4692542552948,3.8461889743804933,4.06066426038742
10518,udtrtwkvk5,"[6, 3, 6, 6]",Reject,4.313849,3.78323233127594,5.027570009231567,5.5490027427673345,5.957875716686249
10519,ue1Tt3h1VC,"[8, 6, 8, 6, 5]",Accept (Poster),5.6975045,5.243224263191223,6.334994673728943,6.805303668975831,7.142504823207855
10520,ueeqGvQozB,"[6, 3, 3, 3]",Withdrawn,3.2009103,2.7600921988487244,3.726018726825714,4.213844573497773,4.59625173807144
10521,uffmkDtlR2,"[3, 1, 1, 3, 5]",Withdrawn,2.2471852,1.814402014017105,2.748538613319397,3.2269924700260173,3.565840989351272
10522,ufhrQG5xie,"[8, 8, 3, 6, 6]",Reject,4.5734396,3.7413432598114014,5.532867193222046,6.183828234672546,6.518474578857421
10523,ufi0WPTgWp,"[6, 5, 3, 3]",Reject,3.5940602,3.1334660053253174,4.154529809951782,4.6629263997077945,4.98745641708374
10524,ugXGFCS6HK,"[6, 8, 6, 5, 6]",Accept (Poster),5.5838594,5.243768692016602,6.073484659194946,6.4370625734329225,6.758064019680023
10525,ugyqNEOjoU,"[8, 3, 5]",Accept (Poster),3.0996735,2.0941121578216553,4.287795066833496,5.207581651210785,5.764853191375733
10526,uhaLuZcCjH,"[6, 8, 6, 8]",Accept (Poster),5.633357,5.052553296089172,6.602328062057495,7.121474730968476,7.395822525024414
10527,uiBLOcyTIA,"[5, 5, 6, 5]",,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
10528,uinsufj5TR,"[1, 3, 8, 6, 6]",Reject,3.3214653,2.6249849796295166,4.1796005964279175,5.024725604057312,5.55274795293808
10529,uiyljVIP0k,"[6, 5, 3, 8, 5]",Reject,4.366396,3.788920044898987,5.10177206993103,5.647915029525757,5.942182505130767
10530,ujNe7sybJu,"[3, 1, 3, 3]",Withdrawn,2.2493498,1.9458217024803162,2.615500807762146,2.9974044024944306,3.2781222283840177
10531,ujpAYpFDEA,"[8, 6, 8, 8]",Accept (Spotlight),6.1816554,5.589307188987732,7.183388710021973,7.629867601394653,7.84699854850769
10532,ukmWcHpa3H,"[6, 6, 5, 6]",Reject,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
10533,ulCAPXYXfa,"[6, 6, 6, 6]",Accept (Poster),5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
10534,ulGwcj1egv,"[3, 3, 3, 3]",Withdrawn,2.8755286,2.671509623527527,3.114090323448181,3.3895840823650363,3.5565879225730894
10535,ulIW7Frjpn,"[6, 5, 5, 3]",Reject,4.136957,3.7069920897483826,4.658783912658691,5.109029150009156,5.410368192195892
10536,ulJNq6FQrw,"[3, 5, 5, 5, 5]",Reject,4.28223,4.00801157951355,4.6017903089523315,4.94819382429123,5.167342782020569
10537,ulXCYmvVg6,"[1, 6, 3, 6]",Reject,2.855106,2.152910351753235,3.6094601154327393,4.371593630313873,4.955571186542511
10538,umggmAFhRD,"[3, 6, 5, 3]",Reject,3.5940602,3.1334660053253174,4.154529809951782,4.6629263997077945,4.98745641708374
10539,un9Gzm0BZb,"[3, 5, 5, 6]",Reject,4.136957,3.7069920897483826,4.658783912658691,5.109029150009156,5.410368192195892
10540,unDQOUah0F,"[6, 6, 8, 6, 5]",Accept (Poster),5.5955744,5.247514367103577,6.093318700790405,6.507935750484466,6.79234516620636
10541,uo6UsVkkEQ,"[5, 5, 3, 6]",Withdrawn,4.136957,3.7069920897483826,4.658783912658691,5.109029150009156,5.410368192195892
10542,uo8PO6Ah59,"[5, 8, 5, 6]",Reject,4.8294024,4.2226722240448,5.606793999671936,6.151650786399842,6.56927456855774
10543,uoU4ypjAmN,"[5, 5, 3, 3]",Reject,3.5093408,3.148309826850891,3.982743501663208,4.408074688911438,4.704056358337402
10544,uogG8BfLs2,"[6, 8, 6, 6]",Accept (Poster),5.6020265,5.166113376617432,6.3102744817733765,6.751601195335389,7.05660879611969
10545,upALuXjdxc,"[5, 5, 8, 6]",Reject,4.7372775,4.113599419593811,5.573258876800537,6.144888997077943,6.497872614860535
10546,upV91V0Big,"[6, 5, 3, 5]",Withdrawn,4.1021028,3.7096468210220337,4.615116596221924,5.066195523738862,5.369213271141052
10547,upkxzurnLC,"[6, 8, 6, 6]",Accept (Poster),5.6020265,5.166113376617432,6.3102744817733765,6.751601195335389,7.05660879611969
10548,upoxXRRTQ2,"[8, 6, 3, 3]",Accept (Poster),3.4232593,2.664216458797455,4.363024473190308,5.148177313804627,5.623712682723999
10549,upzyG4wRBr,"[8, 8, 3, 5, 5]",Reject,4.385826,3.7516786456108093,5.229562520980835,5.912342083454132,6.344305145740509
10550,uq9TLFT7tF,"[6, 6, 6]",Accept (Poster),5.315732,5.078189969062805,5.891889810562134,6.264965665340424,6.4955200195312495
10551,uqG0kFLccD,"[3, 3, 5, 3]",Withdrawn,3.1272871,2.803344249725342,3.5409202575683594,3.9237222135066987,4.163512420654297
10552,uqLQjtSdFN,"[3, 3, 5, 3, 3, 3, 5]",Reject,3.4061277,3.1700358390808105,3.6642096638679504,3.9646012485027313,4.1445552706718445
10553,uqWM9hBDAE,"[8, 8, 6]",Accept (Spotlight),5.078106,3.9894614219665527,6.539588928222656,7.303327357769013,7.63426992893219
10554,uqe5HkjbT9,"[6, 6, 6, 5]",Accept (Poster),5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
10555,urQi0TgXFY,"[6, 3, 5, 6]",Reject,4.161715,3.691257119178772,4.784115195274353,5.307777321338653,5.748890602588653
10556,urcEYsZOBz,"[6, 6, 8, 6, 6, 5]",Accept (Poster),5.8174777,5.556828022003174,6.141950607299805,6.47370012998581,6.620931804180145
10557,urf8a5G59f,"[5, 5, 6, 6]",Reject,5.144637,4.895763516426086,5.496140837669373,5.76862645149231,5.973757493495941
10558,ursX3k1rTO,"[3, 6, 6, 5, 5]",Reject,4.5177116,4.178139090538025,4.945739388465881,5.351945996284485,5.658683454990387
10559,us5riDkeBW,"[3, 3, 5, 5]",Reject,3.5093408,3.148309826850891,3.982743501663208,4.408074688911438,4.704056358337402
10560,usFdPd4Ghs,"[8, 8, 5, 8, 5]",Accept (Poster),5.5158362,4.919978141784668,6.332996249198914,6.874293422698975,7.229134964942932
10561,usX2ixXopC,"[3, 5, 3, 5]",Withdrawn,3.5093408,3.148309826850891,3.982743501663208,4.408074688911438,4.704056358337402
10562,uswS6tUCN2,"[6, 5, 5]",Reject,4.6203294,4.219496726989746,5.241942286491394,5.657244181632995,6.024386322498321
10563,utkGLDSNOk,"[6, 8, 5, 5]",Accept (Poster),4.7372775,4.113599419593811,5.573258876800537,6.144888997077943,6.497872614860535
10564,utz99dx2RN,"[5, 6, 6, 6, 8, 8]",Accept (Poster),5.9602804,5.5826780796051025,6.386858224868774,6.7598323106765745,6.99577716588974
10565,uu2CorJCUi,"[5, 3, 5, 5, 6]",Withdrawn,4.3715997,4.041361451148987,4.784157156944275,5.158612823486329,5.37047654390335
10566,uuCcK4cmlH,"[3, 3, 3]",Reject,2.7784371,2.518460690975189,3.086484909057617,3.4393401503562933,3.6716650426387787
10567,uuCgIHqxpr,"[5, 3, 3, 5]",Reject,3.5093408,3.148309826850891,3.982743501663208,4.408074688911438,4.704056358337402
10568,uuEQsqb0GH,"[6, 5, 6, 6]",Reject,5.375555,5.117740511894226,5.744035482406616,6.050020825862885,6.260051250457764
10569,uuOmdQy6p7,"[5, 6, 5, 1]",Reject,3.1179512,2.5071768760681152,3.874966084957123,4.610978627204895,5.080686473846435
10570,uuPkll6i7m,"[5, 8, 8, 6]",Accept (Poster),5.024454,4.203710079193115,6.152945280075073,6.7796709656715395,7.1156991720199585
10571,uuXPWRtwvK,"[5, 3, 5, 6]",Withdrawn,4.1021028,3.7096468210220337,4.615116596221924,5.066195523738862,5.369213271141052
10572,uuef1HP6X7,"[6, 6, 8, 8, 5]",Accept (Poster),5.6540604,5.277594208717346,6.280460715293884,6.767378795146942,7.088712048530579
10573,uuriavczkL,"[6, 10, 6, 8]",Accept (Spotlight),4.825411,3.613877773284912,6.309430956840515,7.045271956920624,7.508427643775939
10574,uuvujfQXZy,"[5, 5, 3]",Withdrawn,3.5923429,3.1345397233963013,4.2219871282577515,4.761502373218536,5.142966258525848
10575,uvHmnahyp1,"[8, 6, 8, 8]",Accept (Spotlight),6.1816554,5.589307188987732,7.183388710021973,7.629867601394653,7.84699854850769
10576,uwzyMFwyOO,"[6, 6, 8, 5, 3]",Reject,4.6417675,4.111831545829773,5.273686766624451,5.827930867671967,6.286286795139311
10577,uxDFlPGRLX,"[6, 8, 6, 8]",Accept (Poster),5.633357,5.052553296089172,6.602328062057495,7.121474730968476,7.395822525024414
10578,uxVBbSlKQ4,"[5, 6, 8, 8]",Accept (Poster),5.024454,4.203710079193115,6.152945280075073,6.7796709656715395,7.1156991720199585
10579,uxYbEAEWm4,"[3, 5, 3]",Reject,3.0884929,2.6796759963035583,3.6518189907073975,4.122314035892487,4.452548682689667
10580,uy31tqVuNo,"[6, 6]",Accept (Poster),4.3410997,3.522307813167572,5.608078360557556,6.146397733688355,6.498503565788269
10581,uy4EavBEwl,"[6, 6, 6, 6]",Accept (Poster),5.7202053,5.510653853416443,5.993111968040466,6.25331472158432,6.426803767681122
10582,uy9oR0nYCW,"[1, 3, 5, 1]",Reject,1.9897814,1.4661104679107666,2.5979455709457397,3.2338740646839144,3.6141846001148226
10583,uyzkKPvVyS,"[5, 5, 5, 6]",Reject,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
10584,uz4QiNHB16,"[5, 3, 3, 3]",Reject,3.1272871,2.803344249725342,3.5409202575683594,3.9237222135066987,4.163512420654297
10585,uzKG83YJ3t,"[5, 3, 6, 3, 6]",Withdrawn,3.9670389,3.5615633726119995,4.510467767715454,4.958137738704681,5.37192804813385
10586,uzz3qAYy0D,"[8, 5, 8, 3, 6, 6]",Accept (Poster),5.0171523,4.506687641143799,5.663359642028809,6.2745560050010685,6.630976092815399
10587,v0FzmPCd1e,"[8, 5, 6, 8]",Accept (Poster),5.024454,4.203710079193115,6.152945280075073,6.7796709656715395,7.1156991720199585
10588,v0O9FrVTt1,"[5, 5, 5, 6]",Reject,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
10589,v1B4aet9ct,"[6, 6, 8]",Accept (Poster),4.9826293,4.184815764427185,6.102851510047913,6.710131204128266,7.126516270637512
10590,v1OQ0kNq0w,"[5, 5, 6, 6, 3]",Withdrawn,4.5177116,4.178139090538025,4.945739388465881,5.351945996284485,5.658683454990387
10591,v1f6c7wVBm,"[6, 6, 8, 6, 6]",Accept (Poster),5.9242625,5.627882122993469,6.301543831825256,6.648085904121399,6.906734538078308
10592,v1qNr99R5n,"[3, 6, 3, 6]",Reject,3.5914834,3.0324164628982544,4.321711897850037,4.842851138114929,5.21681842803955
10593,v1rFkElnIn,"[6, 6, 6]",Accept (Poster),5.315732,5.078189969062805,5.891889810562134,6.264965665340424,6.4955200195312495
10594,v27yHgKtMv,"[3, 3, 5, 5]",Withdrawn,3.5093408,3.148309826850891,3.982743501663208,4.408074688911438,4.704056358337402
10595,v2D1ASk5MT,"[8, 3, 8, 5, 5]",Reject,4.32431,3.5649571418762207,5.242601633071899,5.853347671031952,6.362314629554748
10596,v2NuTf6Kww,"[5, 5, 3, 3, 1, 3]",,2.9826071,2.619257688522339,3.4039403796195984,3.8330137491226197,4.118607044219971
10597,v2nEL42Pvb,"[5, 5, 5, 5]",Reject,4.772791,4.560677409172058,5.051960229873657,5.29697425365448,5.459376692771912
10598,v2uPdQDwSz,"[5, 3, 5, 3]",Reject,3.5093408,3.148309826850891,3.982743501663208,4.408074688911438,4.704056358337402
10599,v2zcCDYMok,"[8, 6, 3]",Accept (Poster),3.2740817,2.158348321914673,4.590480804443359,5.408604741096497,6.0428600788116436
10600,v3DwQlyGbv,"[3, 1, 3]",Reject,1.9288738,1.5215315520763397,2.4278523921966553,2.8977096617221836,3.248852068185806
10601,v3W9tdTGx5,"[6, 3, 3]",Withdrawn,2.9991925,2.40428227186203,3.74933397769928,4.35474306344986,4.7891904473304745
10602,v3XabZsB7j,"[3, 1, 3, 1]",Reject,1.789511,1.4224168956279755,2.1959150433540344,2.623979365825653,2.9005278289318084
10603,v44CUwEeDY,"[3, 3, 3, 5]",Withdrawn,3.1272871,2.803344249725342,3.5409202575683594,3.9237222135066987,4.163512420654297
10604,v46TPwU0Uy,"[5, 3, 5]",Withdrawn,3.5910006,3.1370299458503723,4.210055232048035,4.655126166343689,4.971946275234222
10605,v49jqwmGtM,"[5, 5, 6, 5]",Reject,4.9454584,4.688058614730835,5.289177417755127,5.529093408584595,5.73753696680069
10606,v4MTnPiYXY,"[6, 8, 6, 8]",Accept (Poster),5.633357,5.052553296089172,6.602328062057495,7.121474730968476,7.395822525024414
10607,v4PnwdA056,"[5, 3, 3, 5]",Withdrawn,3.5093408,3.148309826850891,3.982743501663208,4.408074688911438,4.704056358337402
10608,v593OaNePQ,"[6, 8, 8, 10]",Accept (Oral),5.269473,3.9966206550598145,6.866854667663574,7.6729034066200255,8.125896644592284
10609,v5BouOktUP,"[5, 3, 3, 3]",Reject,3.1272871,2.803344249725342,3.5409202575683594,3.9237222135066987,4.163512420654297
10610,v5JrYUdMxc,"[3, 3, 3, 5]",Withdrawn,3.1272871,2.803344249725342,3.5409202575683594,3.9237222135066987,4.163512420654297
10611,v5bK7cQch3,"[5, 5, 5, 5]",Withdrawn,4.772791,4.560677409172058,5.051960229873657,5.29697425365448,5.459376692771912
10612,v6NNopExN4,"[3, 6, 5, 6]",Reject,4.2016606,3.7339858412742615,4.8306015729904175,5.264321827888489,5.64953248500824
10613,v6iLQBoIJw,"[6, 8, 3, 6]",Accept (Poster),4.035453,3.170142352581024,5.04098641872406,5.788189041614532,6.322878038883209
10614,v7YrIjpkTF,"[8, 6, 6, 6]",Accept (Poster),5.6020265,5.166113376617432,6.3102744817733765,6.751601195335389,7.05660879611969
10615,v7a4KET0Md,"[3, 3, 6]",Reject,2.9991925,2.40428227186203,3.74933397769928,4.35474306344986,4.7891904473304745
10616,v7aeTmfGOu,"[3, 5, 3, 5]",Withdrawn,3.5093408,3.148309826850891,3.982743501663208,4.408074688911438,4.704056358337402
10617,v8GuB74YRA,"[5, 1, 5, 5, 5]",Withdrawn,3.527472,3.0612912774086,4.066817283630371,4.583730030059815,5.014952063560486
10618,v8RDgaEtE2,"[1, 1, 5, 3]",Withdrawn,1.9897814,1.4661104679107666,2.5979455709457397,3.2338740646839144,3.6141846001148226
10619,v8qABSeeKO,"[6, 5, 6, 8]",Accept (Poster),5.1943626,4.664309501647949,5.962571859359741,6.458558261394501,6.760862219333648
10620,v9CDpLpjiE,"[8, 6, 6]",Accept (Poster),4.9826293,4.184815764427185,6.102851510047913,6.710131204128266,7.126516270637512
10621,v9EjwMM55Y,"[6, 8, 8, 8]",Accept (Spotlight),6.1816554,5.589307188987732,7.183388710021973,7.629867601394653,7.84699854850769
