,paper_id,adjusted_score,decision,rating,subjectivity_interval
8151,hqxzi4d3Ws,4.5,Reject,3.0,"[3.0, 4.5]"
8152,hrGOMrfc2z,5.25,Reject,4.75,"[4.75, 5.25]"
8153,hrLKzCETcf,4.5,Withdrawn,4.0,"[4.0, 4.5]"
8154,hrMNbdxcqL,4.0,Withdrawn,3.0,"[3.0, 4.0]"
8155,hrOlBgHsMI,5.333333333333333,Accept (Poster),6.333333333333333,"[5.333333333333333, 6.333333333333333]"
8156,hrXt6Fdl2P,3.4,Withdrawn,2.6,"[2.6, 3.4]"
8157,hrqNOxpItr,6.0,Accept (Oral),8.0,"[6.0, 8.0]"
8158,hsMkpzr9Oy,6.0,Withdrawn,5.4,"[5.4, 6.0]"
8159,hsnt2TKvLU,5.5,Withdrawn,4.5,"[4.5, 5.5]"
8160,htDczodFN5,5.0,Accept (Poster),6.5,"[5.0, 6.5]"
8161,htOl3M7II8,5.25,Reject,3.75,"[3.75, 5.25]"
8162,htX7AoHyln,6.5,Accept (Poster),6.5,"[6.5, 6.5]"
8163,huo8MqVH6t,6.5,Accept (Poster),6.0,"[6.0, 6.5]"
8164,huuKoVQnB0,5.8,Accept (Poster),6.0,"[5.8, 6.0]"
8165,huy8g3iKy0,5.0,Reject,5.5,"[5.0, 5.5]"
8166,hvLBTpiDt3,5.5,Accept (Poster),6.0,"[5.5, 6.0]"
8167,hwSmPOAmhk,6.666666666666667,Accept (Spotlight),7.333333333333333,"[6.666666666666667, 7.333333333333333]"
8168,hwnObmOTrV,5.666666666666667,Accept (Spotlight),7.333333333333333,"[5.666666666666667, 7.333333333333333]"
8169,hx8E1L4v2e,3.8,Reject,3.8,"[3.8, 3.8]"
8170,hxUMQ4fic3,5.666666666666667,Accept (Poster),6.666666666666667,"[5.666666666666667, 6.666666666666667]"
8171,hxpbOfBywA,5.25,Reject,3.5,"[3.5, 5.25]"
8172,hyYP9MZeYn,4.75,Reject,4.75,"[4.75, 4.75]"
8173,hyb6NCjS8G,4.75,Withdrawn,3.75,"[3.75, 4.75]"
8174,hyfe5q5TD0,7.0,Accept (Oral),8.0,"[7.0, 8.0]"
8175,hyrRupfS0o,5.666666666666667,Reject,4.666666666666667,"[4.666666666666667, 5.666666666666667]"
8176,hz3NtNpDNv,4.0,Withdrawn,4.5,"[4.0, 4.5]"
8177,hzQcilRe2v,5.5,Reject,5.25,"[5.25, 5.5]"
8178,hzVpZDrW73,5.5,Accept (Poster),6.0,"[5.5, 6.0]"
8179,hzuumhfYSO,4.666666666666667,Accept (Poster),4.666666666666667,"[4.666666666666667, 4.666666666666667]"
8180,hzxvMqYYMA,5.5,Withdrawn,5.75,"[5.5, 5.75]"
8181,i0VqD2KaYt,5.0,Reject,6.25,"[5.0, 6.25]"
8182,i0e0OMK8xM,5.5,Reject,5.5,"[5.5, 5.5]"
8183,i0qnHlgxFm,5.0,Reject,4.5,"[4.5, 5.0]"
8184,i0zzO7Hslk,6.0,Accept (Poster),6.0,"[6.0, 6.0]"
8185,i1BTP8wFYM,5.5,Reject,5.25,"[5.25, 5.5]"
8186,i1G4AWXHRv,3.8,Withdrawn,3.0,"[3.0, 3.8]"
8187,i1NNCrRxdM,6.666666666666667,Accept (Poster),7.0,"[6.666666666666667, 7.0]"
8188,i1Yxnar4mj,5.0,Withdrawn,4.5,"[4.5, 5.0]"
8189,i25WJWnsmq,3.6666666666666665,Reject,3.0,"[3.0, 3.6666666666666665]"
8190,i28ZjVxl81,3.0,Withdrawn,2.5,"[2.5, 3.0]"
8191,i2Ul8WIQm7,5.8,Reject,5.8,"[5.8, 5.8]"
8192,i2r7LDjba3,5.4,Accept (Poster),6.8,"[5.4, 6.8]"
8193,i2ue8J6aqI,5.25,Withdrawn,4.5,"[4.5, 5.25]"
8194,i2yxXoAekh,5.25,Withdrawn,4.5,"[4.5, 5.25]"
8195,i3DyRNgCey,3.0,Withdrawn,2.5,"[2.5, 3.0]"
8196,i3KSorBQxF,4.5,Withdrawn,4.0,"[4.0, 4.5]"
8197,i3QV4XgsLA,5.6,Reject,5.2,"[5.2, 5.6]"
8198,i3T0wvQDKg,5.0,Accept (Poster),5.8,"[5.0, 5.8]"
8199,i3aFjkfnXO,5.333333333333333,Withdrawn,4.666666666666667,"[4.666666666666667, 5.333333333333333]"
8200,i3e92uSZCp,5.75,Accept (Poster),7.0,"[5.75, 7.0]"
8201,i3f2N3iHl0,3.5,Reject,2.5,"[2.5, 3.5]"
8202,i3tBySZWrR,4.8,Reject,4.6,"[4.6, 4.8]"
8203,i45NQb2iKO,5.25,Accept (Poster),6.5,"[5.25, 6.5]"
8204,i4jHy0ewke,4.333333333333333,Reject,4.666666666666667,"[4.333333333333333, 4.666666666666667]"
8205,i4ouG6Kc8M,4.0,Reject,2.5,"[2.5, 4.0]"
8206,i4pGIOlH8l,5.2,Reject,4.4,"[4.4, 5.2]"
8207,i55KTmMb4I,6.25,Reject,5.5,"[5.5, 6.25]"
8208,i5Gxilzk0u,6.0,Reject,5.8,"[5.8, 6.0]"
8209,i5MrJ6g5G1,4.75,Accept (Poster),5.25,"[4.75, 5.25]"
8210,i6b2TrTNMz,5.0,Withdrawn,4.75,"[4.75, 5.0]"
8211,i6jYK0hd0B,4.75,Withdrawn,4.0,"[4.0, 4.75]"
8212,i7drKWhFCo,6.25,Accept (Poster),7.0,"[6.25, 7.0]"
8213,i7hXOqzUcK,5.666666666666667,Withdrawn,5.0,"[5.0, 5.666666666666667]"
8214,i7jAYFYDcM,6.75,Accept (Poster),7.0,"[6.75, 7.0]"
8215,i7k2sXSW1b,5.25,Accept (Poster),5.25,"[5.25, 5.25]"
8216,i7yL7VJx4H,6.0,Reject,5.25,"[5.25, 6.0]"
8217,i880EAXJ2x,5.5,Reject,4.0,"[4.0, 5.5]"
8218,i8BaiywFYx,4.8,Reject,4.8,"[4.8, 4.8]"
8219,i8IwcQBi74,6.25,Accept (Poster),6.75,"[6.25, 6.75]"
8220,i8LCUpKvAz,6.25,Accept (Poster),7.0,"[6.25, 7.0]"
8221,i8dYPGdB1C,6.4,Accept (Spotlight),6.8,"[6.4, 6.8]"
8222,i8vPRlsrYu,6.0,Accept (Poster),7.0,"[6.0, 7.0]"
8223,i8ynYkfoRg,4.0,Reject,3.0,"[3.0, 4.0]"
8224,i99hYFGpWl,5.333333333333333,Withdrawn,4.333333333333333,"[4.333333333333333, 5.333333333333333]"
8225,i9RTCC6whL,6.0,Reject,4.666666666666667,"[4.666666666666667, 6.0]"
8226,iAK9oHp4Zz,5.25,Accept (Poster),6.5,"[5.25, 6.5]"
8227,iAmR7FfMmq,5.5,Accept (Poster),5.5,"[5.5, 5.5]"
8228,iBExhaU3Lc,6.25,Accept (Poster),7.0,"[6.25, 7.0]"
8229,iBS5SmeofT,5.5,Reject,5.75,"[5.5, 5.75]"
8230,iC4hBE9xYe,6.25,Reject,4.75,"[4.75, 6.25]"
8231,iDcWYtYUwX,5.5,Accept (Poster),6.5,"[5.5, 6.5]"
8232,iDe1mtxqK5,5.75,Accept (Poster),7.0,"[5.75, 7.0]"
8233,iEHYbGbZ4D,5.666666666666667,Reject,6.333333333333333,"[5.666666666666667, 6.333333333333333]"
8234,iEUZMISIKj,4.75,Reject,4.75,"[4.75, 4.75]"
8235,iEdEHPcFeu,4.5,Reject,4.25,"[4.25, 4.5]"
8236,iEfdvDTcZg,5.5,Accept (Poster),6.25,"[5.5, 6.25]"
8237,iF06WjHnNj,6.0,Accept (Poster),6.0,"[6.0, 6.0]"
8238,iFK0xoceR0,5.5,Accept (Poster),6.25,"[5.5, 6.25]"
8239,iG7qH9Kdao,5.0,Reject,5.0,"[5.0, 5.0]"
8240,iGV6Sg5bI0,6.0,Reject,5.2,"[5.2, 6.0]"
8241,iGX0lwpUYj,4.75,Reject,5.0,"[4.75, 5.0]"
8242,iGafR0hSln,5.4,Accept (Poster),6.0,"[5.4, 6.0]"
8243,iGbuc9ekKK,5.5,Accept (Poster),5.75,"[5.5, 5.75]"
8244,iIGNrDwDuP,5.5,Reject,5.25,"[5.25, 5.5]"
8245,iINUF4n33F,3.0,Reject,2.5,"[2.5, 3.0]"
8246,iIWeyfGTof,5.25,Reject,4.0,"[4.0, 5.25]"
8247,iIrvKrtwnZ,4.75,Reject,6.0,"[4.75, 6.0]"
8248,iJi7nz5Cxc,6.5,Accept (Poster),7.0,"[6.5, 7.0]"
8249,iKDbLpVgQc,5.8,Accept (Poster),5.8,"[5.8, 5.8]"
8250,iKI7wT6fCP,5.2,Withdrawn,4.4,"[4.4, 5.2]"
8251,iKLSISIPH7,5.2,Withdrawn,4.8,"[4.8, 5.2]"
8252,iKgQOAtvsD,5.25,Reject,5.75,"[5.25, 5.75]"
8253,iKsTtpzBtc,5.0,Reject,4.0,"[4.0, 5.0]"
8254,iL9A4e8RdS,3.0,Withdrawn,3.0,"[3.0, 3.0]"
8255,iLUcsecZJp,5.75,Accept (Poster),5.75,"[5.75, 5.75]"
8256,iM7MfzbF1B,5.0,Reject,5.0,"[5.0, 5.0]"
8257,iMI4HRpZFc,5.0,Reject,5.25,"[5.0, 5.25]"
8258,iMJpmcYucq,6.5,Accept (Poster),6.25,"[6.25, 6.5]"
8259,iMnd6c5bAa,4.333333333333333,Reject,3.6666666666666665,"[3.6666666666666665, 4.333333333333333]"
8260,iN64nSYt0z,4.75,Withdrawn,3.5,"[3.5, 4.75]"
8261,iN7EIQRUbF,5.0,Reject,5.0,"[5.0, 5.0]"
8262,iNcEChuYXD,5.0,Withdrawn,4.5,"[4.5, 5.0]"
8263,iNmVX9lx9l,5.75,Accept (Poster),6.5,"[5.75, 6.5]"
8264,iNvxHAN1J8,6.0,Withdrawn,5.0,"[5.0, 6.0]"
8265,iOAcVOHvEN,6.25,Reject,6.0,"[6.0, 6.25]"
8266,iOMnn1hSBO,6.2,Accept (Poster),6.8,"[6.2, 6.8]"
8267,iOltCu4TPS,5.0,Withdrawn,5.0,"[5.0, 5.0]"
8268,iOy2pITOoH,4.5,Reject,5.5,"[4.5, 5.5]"
8269,iPYwddLhXR,4.5,Withdrawn,3.5,"[3.5, 4.5]"
8270,iQ0aOGx6dc,4.5,Withdrawn,4.25,"[4.25, 4.5]"
8271,iQtz3UJGRz,5.0,Withdrawn,4.0,"[4.0, 5.0]"
8272,iR5qF9N1Ge,5.8,Reject,5.8,"[5.8, 5.8]"
8273,iRYExPKnxm,5.333333333333333,Withdrawn,4.0,"[4.0, 5.333333333333333]"
8274,iReypJFqa1,5.75,Reject,5.5,"[5.5, 5.75]"
8275,iRgzG5DKgA,4.0,Reject,3.0,"[3.0, 4.0]"
8276,iSLDihAfYi,4.8,Reject,4.8,"[4.8, 4.8]"
8277,iSTMsye6SD,4.75,Reject,5.25,"[4.75, 5.25]"
8278,iT4ImLQatF,3.6,Reject,4.4,"[3.6, 4.4]"
8279,iTVKOOZeYW,4.5,Reject,4.75,"[4.5, 4.75]"
8280,iTjSqQQ4f8,4.5,Withdrawn,4.0,"[4.0, 4.5]"
8281,iTm4H6N4aG,5.5,Accept (Poster),6.25,"[5.5, 6.25]"
8282,iUwTDbjqyd,3.75,Withdrawn,4.0,"[3.75, 4.0]"
8283,iVMcYxTiVM,6.75,Accept (Poster),7.0,"[6.75, 7.0]"
8284,iVxxgZlXh6,5.0,Accept (Poster),5.25,"[5.0, 5.25]"
8285,iVy7aRMb0K,5.0,Reject,4.5,"[4.5, 5.0]"
8286,iWCfiDxLIY,3.5,Withdrawn,3.0,"[3.0, 3.5]"
8287,iWSl5Zyjjw,6.0,Accept (Poster),5.0,"[5.0, 6.0]"
8288,iX3uESGdsO,5.0,Accept (Poster),6.0,"[5.0, 6.0]"
8289,iX7eHHE5Tx,7.0,Accept (Poster),6.25,"[6.25, 7.0]"
8290,iXBYYbYTvX,4.0,Withdrawn,3.5,"[3.5, 4.0]"
8291,iXCeQ2m6vT,5.6,Accept (Poster),6.8,"[5.6, 6.8]"
8292,iXbUquaWbl,6.5,Accept (Poster),6.5,"[6.5, 6.5]"
8293,iXytGy9UOj,6.0,Reject,4.75,"[4.75, 6.0]"
8294,iYkhxre0In,6.5,Accept (Poster),6.0,"[6.0, 6.5]"
8295,iZI1vCiTTA,5.25,Reject,5.0,"[5.0, 5.25]"
8296,iZeQBqJamf,6.75,Accept (Poster),6.5,"[6.5, 6.75]"
8297,iZl0VqEdxa,5.25,Accept (Poster),5.75,"[5.25, 5.75]"
8298,iaHghgG8NR,4.25,Reject,3.75,"[3.75, 4.25]"
8299,iaP7yHRq1l,5.0,Accept (Poster),5.5,"[5.0, 5.5]"
8300,iamWnRpMuQ,5.5,Accept (Poster),7.0,"[5.5, 7.0]"
8301,ic153qXFfx,6.333333333333333,Reject,4.0,"[4.0, 6.333333333333333]"
8302,icDoYdUhRa,5.0,Accept (Poster),5.5,"[5.0, 5.5]"
8303,icNel2Thrt,5.333333333333333,Withdrawn,4.666666666666667,"[4.666666666666667, 5.333333333333333]"
8304,icUCCz8pAu,4.25,Reject,5.0,"[4.25, 5.0]"
8305,icVRZJTK9v,5.25,Reject,4.75,"[4.75, 5.25]"
8306,idnMNjlEj5,4.0,Reject,4.0,"[4.0, 4.0]"
8307,iezDdA9oeB,6.0,Accept (Poster),7.0,"[6.0, 7.0]"
8308,if8iIYcmVC,4.333333333333333,Withdrawn,4.333333333333333,"[4.333333333333333, 4.333333333333333]"
8309,ifJFKbSZxS,5.25,Reject,4.75,"[4.75, 5.25]"
8310,ifK9NFyrhn,4.0,Reject,3.5,"[3.5, 4.0]"
8311,iflKXk8oeg,3.75,Reject,3.75,"[3.75, 3.75]"
8312,ig2wk7kK9J,5.5,Accept (Poster),6.75,"[5.5, 6.75]"
8313,igGeaxOiFM,4.25,Withdrawn,3.0,"[3.0, 4.25]"
8314,igZ5PlRB0t,5.0,Withdrawn,3.0,"[3.0, 5.0]"
8315,igaxFI1gBA,5.666666666666667,Reject,4.666666666666667,"[4.666666666666667, 5.666666666666667]"
8316,igiQUYs53F,4.5,Withdrawn,3.5,"[3.5, 4.5]"
8317,igpiMCYEjM,5.25,Reject,5.75,"[5.25, 5.75]"
8318,ih3BJmIZbC,5.6,Accept (Poster),6.8,"[5.6, 6.8]"
8319,ihHeqPLRDk,4.5,Reject,5.5,"[4.5, 5.5]"
8320,ihwRfc4RNw,5.0,Reject,4.0,"[4.0, 5.0]"
8321,iiDioAxYah,5.4,Reject,5.6,"[5.4, 5.6]"
8322,iiK1vNRo6I,5.0,Reject,3.0,"[3.0, 5.0]"
8323,iinqdeuA8x,5.2,Withdrawn,4.8,"[4.8, 5.2]"
8324,ijFdq8uqki,6.25,Reject,5.0,"[5.0, 6.25]"
8325,ijQp6HA4rK,6.0,Reject,5.5,"[5.5, 6.0]"
8326,ijbA5swmoK,5.75,Accept (Oral),7.5,"[5.75, 7.5]"
8327,ijwYWoChN9,5.0,Reject,3.0,"[3.0, 5.0]"
8328,ikSrEv8FId,4.5,Withdrawn,3.5,"[3.5, 4.5]"
8329,ikhzVHXvXl,5.5,Reject,5.5,"[5.5, 5.5]"
8330,ikkvC1UnnE,7.0,Accept (Spotlight),7.5,"[7.0, 7.5]"
8331,ikr5XomWHS,5.333333333333333,Accept (Poster),6.333333333333333,"[5.333333333333333, 6.333333333333333]"
8332,il5yUQsrjC,6.5,Accept (Poster),7.0,"[6.5, 7.0]"
8333,ilGdLPy3mA,3.4,Reject,3.4,"[3.4, 3.4]"
8334,ilOEOIqolQ,6.75,Accept (Oral),7.0,"[6.75, 7.0]"
8335,ilbxbOHk7a,5.2,Reject,3.6,"[3.6, 5.2]"
8336,ilcsm8B7Pe,5.75,Reject,6.0,"[5.75, 6.0]"
8337,imT03YXlG2,5.25,Accept (Poster),6.5,"[5.25, 6.5]"
8338,in0Nmo8Ojd,5.5,Reject,5.5,"[5.5, 5.5]"
8339,in8qEyM4Xp,4.25,Withdrawn,4.0,"[4.0, 4.25]"
8340,inLUnCpDIB,6.0,Accept (Poster),6.0,"[6.0, 6.0]"
8341,inOwd7hZC1,6.25,Accept (Poster),7.0,"[6.25, 7.0]"
8342,inpLTODeA6,4.75,Reject,4.25,"[4.25, 4.75]"
8343,io8uRPYktn,5.75,Accept (Poster),7.0,"[5.75, 7.0]"
8344,ioOgrS0UKx,4.0,Withdrawn,3.0,"[3.0, 4.0]"
8345,ioprnwVrDH,4.75,Reject,3.75,"[3.75, 4.75]"
8346,iotwQLLatn,5.0,Withdrawn,3.5,"[3.5, 5.0]"
8347,ipQrjRsl11,5.6,Accept (Poster),6.2,"[5.6, 6.2]"
8348,iplOFSOzS2,5.25,Withdrawn,4.5,"[4.5, 5.25]"
8349,iqd8aHKwGA,6.0,Reject,5.666666666666667,"[5.666666666666667, 6.0]"
8350,iqdqRmqUsD,5.0,Reject,4.0,"[4.0, 5.0]"
8351,iqqpx8hgSQ,5.5,Withdrawn,5.5,"[5.5, 5.5]"
8352,irCuIdCdAl,5.25,Reject,5.0,"[5.0, 5.25]"
8353,irPcM6X5FV,5.25,Accept (Poster),6.0,"[5.25, 6.0]"
8354,irrtPRFksw,6.0,Accept (Poster),6.5,"[6.0, 6.5]"
8355,is4nCVkSFA,6.0,Accept (Oral),7.5,"[6.0, 7.5]"
8356,isHiGhFwVV,5.0,Reject,4.5,"[4.5, 5.0]"
8357,ispjankYab,5.2,Accept (Poster),6.8,"[5.2, 6.8]"
8358,it1zuzw7KF,4.5,Reject,4.0,"[4.0, 4.5]"
8359,ittdt7tKND,5.2,Withdrawn,4.6,"[4.6, 5.2]"
8360,itwyfJilM5,4.4,Reject,4.4,"[4.4, 4.4]"
8361,iuTyzHnvP4,5.0,Reject,5.666666666666667,"[5.0, 5.666666666666667]"
8362,iucVyVC8jQ,4.25,Withdrawn,3.25,"[3.25, 4.25]"
8363,iuqprf3GuR,4.666666666666667,Reject,5.0,"[4.666666666666667, 5.0]"
8364,iuxaCU3DI7,5.5,Accept (Spotlight),7.5,"[5.5, 7.5]"
8365,iv1TpRCJeK,6.333333333333333,Accept (Poster),6.333333333333333,"[6.333333333333333, 6.333333333333333]"
8366,iv6Sw43IMl,3.4,Reject,3.0,"[3.0, 3.4]"
8367,ivLD3sCDcG,5.8,Withdrawn,6.0,"[5.8, 6.0]"
8368,ivXe7J6U0k,5.0,Withdrawn,3.6666666666666665,"[3.6666666666666665, 5.0]"
8369,ivs0xU9Ebg,3.8,Withdrawn,3.4,"[3.4, 3.8]"
8370,iwVkB9zaVb,5.0,Withdrawn,4.333333333333333,"[4.333333333333333, 5.0]"
8371,ix2yRWarPn,5.75,Accept (Poster),6.0,"[5.75, 6.0]"
8372,ixMBnOhFGd,5.25,Accept (Spotlight),7.25,"[5.25, 7.25]"
8373,ixXQF1jz8f,3.5,Withdrawn,2.5,"[2.5, 3.5]"
8374,ixdAVqjShn,3.6666666666666665,Withdrawn,3.6666666666666665,"[3.6666666666666665, 3.6666666666666665]"
8375,ixoIAOcTSx,5.333333333333333,Withdrawn,5.666666666666667,"[5.333333333333333, 5.666666666666667]"
8376,iyGkoWP6nA,4.75,Withdrawn,3.75,"[3.75, 4.75]"
8377,iyJOUELYir,5.5,Accept (Poster),6.25,"[5.5, 6.25]"
8378,iylpeTI0Ql,5.666666666666667,Accept (Poster),6.0,"[5.666666666666667, 6.0]"
8379,izDiFGXn9B,5.0,Reject,3.5,"[3.5, 5.0]"
8380,izETL3emSv,4.0,Withdrawn,3.5,"[3.5, 4.0]"
8381,izjNI5bcOV,5.25,Accept (Poster),6.25,"[5.25, 6.25]"
8382,izzYucQBji,5.25,Reject,5.25,"[5.25, 5.25]"
8383,j0KjevdhkH,5.333333333333333,Reject,5.0,"[5.0, 5.333333333333333]"
8384,j0YOeUZkjD,4.75,Withdrawn,4.25,"[4.25, 4.75]"
8385,j0sq9r3HFv,2.0,Reject,2.5,"[2.0, 2.5]"
8386,j1OucVFZMJ,4.6,Reject,5.4,"[4.6, 5.4]"
8387,j1jtyGdD4O,4.0,Reject,3.5,"[3.5, 4.0]"
8388,j1tSLYKwg8,5.75,Accept (Poster),6.25,"[5.75, 6.25]"
8389,j3BWS9kDYm,5.25,Withdrawn,5.0,"[5.0, 5.25]"
8390,j3R1qHvoSM,3.5,Withdrawn,3.5,"[3.5, 3.5]"
8391,j3U6CJLhqw,4.2,Reject,4.2,"[4.2, 4.2]"
8392,j3bKnEidtT,6.0,Accept (Poster),6.666666666666667,"[6.0, 6.666666666666667]"
8393,j3cBYvwyQT,5.0,Reject,5.25,"[5.0, 5.25]"
8394,j3rxIH0M9H,5.0,Withdrawn,4.5,"[4.5, 5.0]"
8395,j46zZVzVVQ,5.5,Reject,5.75,"[5.5, 5.75]"
8396,j4LITBSUjs,6.2,Accept (Spotlight),7.4,"[6.2, 7.4]"
8397,j4PXHRmA88,4.0,Reject,3.5,"[3.5, 4.0]"
8398,j4gzziSUr0,6.25,Accept (Poster),7.0,"[6.25, 7.0]"
8399,j4s6V1dl8m,5.5,Reject,6.0,"[5.5, 6.0]"
8400,j50c2tkQUu,4.666666666666667,Withdrawn,4.333333333333333,"[4.333333333333333, 4.666666666666667]"
8401,j6GIg0peoS,5.25,Reject,5.5,"[5.25, 5.5]"
8402,j6fsbpAllN,6.25,Accept (Poster),6.0,"[6.0, 6.25]"
8403,j7OAzA9DQd,4.5,Reject,3.0,"[3.0, 4.5]"
8404,j7ZWfqCYCY,4.75,Reject,5.0,"[4.75, 5.0]"
8405,j7b4mm7Ec9,6.4,Reject,7.6,"[6.4, 7.6]"
8406,j7cyANIAxV,6.75,Accept (Oral),7.5,"[6.75, 7.5]"
8407,j7kdXSrISM,6.5,Accept (Poster),7.0,"[6.5, 7.0]"
8408,j7oTk2nEoN,5.25,Reject,5.5,"[5.25, 5.5]"
8409,j7yeq2sOj3,5.0,Reject,5.0,"[5.0, 5.0]"
8410,j80J5cyyqP,5.5,Withdrawn,4.25,"[4.25, 5.5]"
8411,j83R1R3euh,3.0,Withdrawn,3.0,"[3.0, 3.0]"
8412,j87C29mAZl,5.0,Reject,5.666666666666667,"[5.0, 5.666666666666667]"
8413,j8HU5aNpd3,5.25,Withdrawn,4.75,"[4.75, 5.25]"
8414,j8SwCtP2RG,4.75,Reject,4.75,"[4.75, 4.75]"
8415,j8WHjM9aMm,4.8,Accept (Poster),6.0,"[4.8, 6.0]"
8416,j8lqABLgub,5.5,Accept (Poster),6.0,"[5.5, 6.0]"
8417,j8xJJkpZpw,5.666666666666667,Reject,4.666666666666667,"[4.666666666666667, 5.666666666666667]"
8418,j964C6y92q,7.0,Accept (Poster),6.0,"[6.0, 7.0]"
8419,j9DbobO0mY,5.25,Reject,5.5,"[5.25, 5.5]"
8420,j9VVzueEbG,7.0,Accept (Poster),7.0,"[7.0, 7.0]"
8421,j9wBgcxa7N,5.4,Reject,4.8,"[4.8, 5.4]"
8422,jBBjZp0EVs,5.5,Reject,5.25,"[5.25, 5.5]"
8423,jBYQAtzp5Z,6.2,Accept (Poster),6.8,"[6.2, 6.8]"
8424,jBatISjqSn,5.0,Reject,5.75,"[5.0, 5.75]"
8425,jBpEsliki9,3.0,Withdrawn,2.5,"[2.5, 3.0]"
8426,jC6E2iTgfr,5.5,Withdrawn,4.0,"[4.0, 5.5]"
8427,jCDF7G3LpF,5.25,Accept (Poster),6.25,"[5.25, 6.25]"
8428,jCNRcHrfLo,5.0,Reject,5.0,"[5.0, 5.0]"
8429,jCPak79Kev,7.0,Accept (Spotlight),7.5,"[7.0, 7.5]"
8430,jDpdQPMosW,4.75,Accept (Poster),6.25,"[4.75, 6.25]"
8431,jDsmB4o5S0,5.75,Accept (Poster),6.0,"[5.75, 6.0]"
8432,jDvgxHhtlQ,3.75,Withdrawn,3.5,"[3.5, 3.75]"
8433,jE5ZbtMtcU,6.0,Accept (Poster),6.0,"[6.0, 6.0]"
8434,jFcNXJGPGh,5.25,Accept (Poster),6.0,"[5.25, 6.0]"
8435,jGGylopiO8,5.25,Withdrawn,4.75,"[4.75, 5.25]"
8436,jHKqr1sDDM,5.0,Reject,3.5,"[3.5, 5.0]"
8437,jHVJQybLXi,4.5,Withdrawn,3.75,"[3.75, 4.5]"
8438,jHdsZCOouv,4.0,Withdrawn,3.4,"[3.4, 4.0]"
8439,jIAKjjEmWi,5.0,Reject,4.0,"[4.0, 5.0]"
8440,jIOBhZO1ax,5.5,Reject,5.5,"[5.5, 5.5]"
8441,jJ7azzLMdE,4.75,Withdrawn,3.5,"[3.5, 4.75]"
8442,jJJOoLVAEm,5.5,Withdrawn,4.75,"[4.75, 5.5]"
8443,jJXZvPe5z0,6.666666666666667,Accept (Poster),6.666666666666667,"[6.666666666666667, 6.666666666666667]"
8444,jJvJqgPZCD,3.5,Withdrawn,3.5,"[3.5, 3.5]"
8445,jK5r1HBfym,4.0,Reject,4.0,"[4.0, 4.0]"
8446,jKcZ4hF4s5,5.5,Accept (Poster),6.0,"[5.5, 6.0]"
8447,jLd7OyAD4Y,4.333333333333333,Reject,4.333333333333333,"[4.333333333333333, 4.333333333333333]"
8448,jMSsgTaVKN,3.8,Withdrawn,4.2,"[3.8, 4.2]"
8449,jMZglnlwf7,5.2,Reject,5.0,"[5.0, 5.2]"
8450,jMZjIi9JcC,5.2,Reject,5.0,"[5.0, 5.2]"
8451,jMffFIWHic,4.5,Reject,5.5,"[4.5, 5.5]"
8452,jMtsvoOU3G,5.5,Withdrawn,5.75,"[5.5, 5.75]"
8453,jNCwczhHLP,4.8,Withdrawn,4.8,"[4.8, 4.8]"
8454,jNmsuEE4Gf,5.25,Reject,3.75,"[3.75, 5.25]"
8455,jO3QEsm15T,5.0,Reject,5.5,"[5.0, 5.5]"
8456,jOVJhKzc3Y,4.4,Withdrawn,4.4,"[4.4, 4.4]"
8457,jOVfFAxBf6,6.75,Reject,5.75,"[5.75, 6.75]"
8458,jOmk0uS1hl,6.5,Accept (Oral),8.0,"[6.5, 8.0]"
8459,jOuHjFw71C,3.5,Withdrawn,3.0,"[3.0, 3.5]"
8460,jOyQXG6CM4,5.5,Withdrawn,4.5,"[4.5, 5.5]"
8461,jPlghr8io4,5.333333333333333,Withdrawn,5.0,"[5.0, 5.333333333333333]"
8462,jPrKs5rOWw,4.75,Withdrawn,3.5,"[3.5, 4.75]"
8463,jQ5T1Pbnx7,5.75,Reject,5.75,"[5.75, 5.75]"
8464,jQP5o1VAVc,5.75,Accept (Poster),5.75,"[5.75, 5.75]"
8465,jQR6ftuL2a,4.75,Withdrawn,3.5,"[3.5, 4.75]"
8466,jQiJRxNymY,4.75,Reject,4.25,"[4.25, 4.75]"
8467,jQnXDGxdDG,4.6,Withdrawn,3.8,"[3.8, 4.6]"
8468,jQyKywGtpW,5.0,Reject,5.0,"[5.0, 5.0]"
8469,jR6YMxVG9i,5.0,Reject,4.333333333333333,"[4.333333333333333, 5.0]"
8470,jRZ1ZeenZ6,5.0,Reject,5.0,"[5.0, 5.0]"
8471,jTEKTdI3K9,5.6,Accept (Poster),6.2,"[5.6, 6.2]"
8472,jTnHyyGYy2,4.5,Reject,4.5,"[4.5, 4.5]"
8473,jUCtGezFwH,5.25,Reject,4.75,"[4.75, 5.25]"
8474,jUKNY4u11K,5.25,Reject,4.25,"[4.25, 5.25]"
8475,jUsrbOuQ5e,5.25,Accept (Poster),5.25,"[5.25, 5.25]"
8476,jUxzh1bi3i,5.0,Reject,5.75,"[5.0, 5.75]"
8477,jVDPq9EdzT,6.25,Accept (Poster),6.5,"[6.25, 6.5]"
8478,jWQf6jk55V,5.0,Reject,6.0,"[5.0, 6.0]"
8479,jXLiDKsuDo,7.0,Accept (Spotlight),7.5,"[7.0, 7.5]"
8480,jXrXTuvA3L,4.75,Reject,4.5,"[4.5, 4.75]"
8481,jXvwJ51vcK,7.0,Accept (Spotlight),7.5,"[7.0, 7.5]"
